,sample_code,station_no,site,seaweed,date,day,month,year,otu_id,abundance
51973,Pabay_7_5_22_1,1,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_menzelii_86,0
52508,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,skeletonema_menzelii_86,0
53043,Pabay_7_5_22_2,2,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_menzelii_86,0
53578,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,skeletonema_menzelii_86,0
54113,Pabay_7_5_22_3,3,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_menzelii_86,0
54648,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_menzelii_86,0.46728972
55183,Pabay_8_2_22_1,1,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_menzelii_86,0.46728972
55718,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_menzelii_86,0
56253,Pabay_8_2_22_2,2,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_menzelii_86,0
56788,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_menzelii_86,0.589166374
57323,Pabay_8_2_22_3,3,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_menzelii_86,0.589166374
57858,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_menzelii_86,0.289615225
58393,Pabay_8_3_22_1,1,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_menzelii_86,0.289615225
58928,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_menzelii_86,2.087592389
59463,Pabay_8_3_22_2,2,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_menzelii_86,2.087592389
59998,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_menzelii_86,4.099110639
60533,Pabay_8_3_22_3,3,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_menzelii_86,4.099110639
61068,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_menzelii_86,0
61603,Scalpay_15_6_21_1,1,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_menzelii_86,0
62138,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_menzelii_86,0
62673,Scalpay_15_6_21_2,2,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_menzelii_86,0
63208,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_menzelii_86,0
63743,Scalpay_15_6_21_3,3,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_menzelii_86,0
64278,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_menzelii_86,0
64813,Scalpay_15_6_21_4,4,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_menzelii_86,0
65348,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_menzelii_86,0
65883,Scalpay_15_6_21_5,5,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_menzelii_86,0
66418,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_menzelii_86,0
66953,Scalpay_21_12_21_1,1,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_menzelii_86,0
67488,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_menzelii_86,0.461814761
68023,Scalpay_21_12_21_2,2,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_menzelii_86,0.461814761
68558,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_menzelii_86,0
69093,Scalpay_21_12_21_3,3,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_menzelii_86,0
111,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,skeletonema_potamos_119,0
646,Pabay_10_12_21_1,1,Pabay,Saccharina,10/12/2021,10,12,2021,skeletonema_potamos_119,0
1181,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,skeletonema_potamos_119,0
1716,Pabay_10_12_21_2,2,Pabay,Saccharina,10/12/2021,10,12,2021,skeletonema_potamos_119,0
2251,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,skeletonema_potamos_119,0
2786,Pabay_10_12_21_3,3,Pabay,Saccharina,10/12/2021,10,12,2021,skeletonema_potamos_119,0
3321,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,skeletonema_potamos_119,0
3856,Pabay_10_4_22_1,1,Pabay,Saccharina,10/04/2022,10,4,2022,skeletonema_potamos_119,0
4391,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,skeletonema_potamos_119,0
4926,Pabay_10_4_22_2,2,Pabay,Saccharina,10/04/2022,10,4,2022,skeletonema_potamos_119,0
5461,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,skeletonema_potamos_119,0.07838337
5996,Pabay_10_4_22_3,3,Pabay,Saccharina,10/04/2022,10,4,2022,skeletonema_potamos_119,0.07838337
6531,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,skeletonema_potamos_119,0
7066,Pabay_13_11_21_1,1,Pabay,Saccharina,13/11/2021,13,11,2021,skeletonema_potamos_119,0
7601,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,skeletonema_potamos_119,0
8136,Pabay_13_11_21_2,2,Pabay,Saccharina,13/11/2021,13,11,2021,skeletonema_potamos_119,0
8671,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,skeletonema_potamos_119,0.022842666
9206,Pabay_13_11_21_3,3,Pabay,Saccharina,13/11/2021,13,11,2021,skeletonema_potamos_119,0.022842666
9741,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,skeletonema_potamos_119,0
10276,Pabay_14_1_22_1,1,Pabay,Saccharina,14/01/2022,14,1,2022,skeletonema_potamos_119,0
10811,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,skeletonema_potamos_119,0
11346,Pabay_14_1_22_2,2,Pabay,Saccharina,14/01/2022,14,1,2022,skeletonema_potamos_119,0
11881,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,skeletonema_potamos_119,0
12416,Pabay_14_1_22_3,3,Pabay,Saccharina,14/01/2022,14,1,2022,skeletonema_potamos_119,0
12951,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_119,0
13486,Pabay_15_6_21_1,1,Pabay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_119,0
14021,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_119,0
14556,Pabay_15_6_21_2,2,Pabay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_119,0
15091,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_119,0
15626,Pabay_15_6_21_3,3,Pabay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_119,0
16161,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,skeletonema_potamos_119,0
16696,Pabay_15_7_22_1,1,Pabay,Saccharina,15/07/2022,15,7,2022,skeletonema_potamos_119,0
17231,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,skeletonema_potamos_119,0
17766,Pabay_15_7_22_2,2,Pabay,Saccharina,15/07/2022,15,7,2022,skeletonema_potamos_119,0
18301,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,skeletonema_potamos_119,0
18836,Pabay_15_7_22_3,3,Pabay,Saccharina,15/07/2022,15,7,2022,skeletonema_potamos_119,0
19371,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,skeletonema_potamos_119,0
19906,Pabay_16_9_21_1,1,Pabay,Saccharina,16/09/2021,16,9,2021,skeletonema_potamos_119,0
20441,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,skeletonema_potamos_119,0
20976,Pabay_16_9_21_2,2,Pabay,Saccharina,16/09/2021,16,9,2021,skeletonema_potamos_119,0
21511,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,skeletonema_potamos_119,0
22046,Pabay_16_9_21_3,3,Pabay,Saccharina,16/09/2021,16,9,2021,skeletonema_potamos_119,0
22581,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_119,0
23116,Pabay_21_12_21_1,1,Pabay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_119,0
23651,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_119,0
24186,Pabay_21_12_21_2,2,Pabay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_119,0
24721,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_119,0
25256,Pabay_21_12_21_3,3,Pabay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_119,0
25791,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,skeletonema_potamos_119,0
26326,Pabay_21_3_22_1,1,Pabay,Saccharina,21/03/2022,21,3,2022,skeletonema_potamos_119,0
26861,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,skeletonema_potamos_119,0
27396,Pabay_21_3_22_2,2,Pabay,Saccharina,21/03/2022,21,3,2022,skeletonema_potamos_119,0
27931,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,skeletonema_potamos_119,0
28466,Pabay_21_3_22_3,3,Pabay,Saccharina,21/03/2022,21,3,2022,skeletonema_potamos_119,0
29001,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,skeletonema_potamos_119,0
29536,Pabay_22_5_22_1,1,Pabay,Saccharina,22/05/2022,22,5,2022,skeletonema_potamos_119,0
30071,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,skeletonema_potamos_119,0
30606,Pabay_22_5_22_2,2,Pabay,Saccharina,22/05/2022,22,5,2022,skeletonema_potamos_119,0
31141,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,skeletonema_potamos_119,0
31676,Pabay_22_5_22_3,3,Pabay,Saccharina,22/05/2022,22,5,2022,skeletonema_potamos_119,0
32211,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,skeletonema_potamos_119,0.031617554
32746,Pabay_25_2_22_1,1,Pabay,Saccharina,25/02/2022,25,2,2022,skeletonema_potamos_119,0.031617554
33281,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,skeletonema_potamos_119,0
33816,Pabay_25_2_22_2,2,Pabay,Saccharina,25/02/2022,25,2,2022,skeletonema_potamos_119,0
34351,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,skeletonema_potamos_119,0
34886,Pabay_25_2_22_3,3,Pabay,Saccharina,25/02/2022,25,2,2022,skeletonema_potamos_119,0
35421,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,skeletonema_potamos_119,0.104386728
35956,Pabay_29_11_21_1,1,Pabay,Saccharina,29/11/2021,29,11,2021,skeletonema_potamos_119,0.104386728
36491,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,skeletonema_potamos_119,0.087336245
37026,Pabay_29_11_21_2,2,Pabay,Saccharina,29/11/2021,29,11,2021,skeletonema_potamos_119,0.087336245
37561,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,skeletonema_potamos_119,0.109412711
38096,Pabay_29_11_21_3,3,Pabay,Saccharina,29/11/2021,29,11,2021,skeletonema_potamos_119,0.109412711
38631,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,skeletonema_potamos_119,NA
39166,Pabay_30_1_22_1,1,Pabay,Saccharina,30/01/2022,30,1,2022,skeletonema_potamos_119,NA
39701,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,skeletonema_potamos_119,NA
40236,Pabay_30_1_22_2,2,Pabay,Saccharina,30/01/2022,30,1,2022,skeletonema_potamos_119,NA
40771,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,skeletonema_potamos_119,NA
41306,Pabay_30_1_22_3,3,Pabay,Saccharina,30/01/2022,30,1,2022,skeletonema_potamos_119,NA
41841,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,skeletonema_potamos_119,0
42376,Pabay_30_10_21_1,1,Pabay,Saccharina,30/10/2021,30,10,2021,skeletonema_potamos_119,0
42911,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,skeletonema_potamos_119,0
43446,Pabay_30_10_21_2,2,Pabay,Saccharina,30/10/2021,30,10,2021,skeletonema_potamos_119,0
43981,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,skeletonema_potamos_119,0
44516,Pabay_30_10_21_3,3,Pabay,Saccharina,30/10/2021,30,10,2021,skeletonema_potamos_119,0
45051,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,skeletonema_potamos_119,0.009099708
45586,Pabay_30_6_22_1,1,Pabay,Saccharina,30/06/2022,30,6,2022,skeletonema_potamos_119,0.009099708
46121,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,skeletonema_potamos_119,0
46656,Pabay_30_6_22_2,2,Pabay,Saccharina,30/06/2022,30,6,2022,skeletonema_potamos_119,0
47191,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,skeletonema_potamos_119,0
47726,Pabay_30_6_22_3,3,Pabay,Saccharina,30/06/2022,30,6,2022,skeletonema_potamos_119,0
48261,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,skeletonema_potamos_119,0
48796,Pabay_30_7_22_1,1,Pabay,Saccharina,30/07/2022,30,7,2022,skeletonema_potamos_119,0
49331,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,skeletonema_potamos_119,0
49866,Pabay_30_7_22_2,2,Pabay,Saccharina,30/07/2022,30,7,2022,skeletonema_potamos_119,0
50401,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,skeletonema_potamos_119,0
50936,Pabay_30_7_22_3,3,Pabay,Saccharina,30/07/2022,30,7,2022,skeletonema_potamos_119,0
51471,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,skeletonema_potamos_119,0
52006,Pabay_7_5_22_1,1,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_potamos_119,0
52541,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,skeletonema_potamos_119,0
53076,Pabay_7_5_22_2,2,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_potamos_119,0
53611,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,skeletonema_potamos_119,0
54146,Pabay_7_5_22_3,3,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_potamos_119,0
54681,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_potamos_119,0
55216,Pabay_8_2_22_1,1,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_potamos_119,0
55751,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_potamos_119,0
56286,Pabay_8_2_22_2,2,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_potamos_119,0
56821,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_potamos_119,0
57356,Pabay_8_2_22_3,3,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_potamos_119,0
57891,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_potamos_119,0
58426,Pabay_8_3_22_1,1,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_potamos_119,0
58961,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_potamos_119,0
59496,Pabay_8_3_22_2,2,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_potamos_119,0
60031,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_potamos_119,0.192145811
60566,Pabay_8_3_22_3,3,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_potamos_119,0.192145811
61101,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_119,0
61636,Scalpay_15_6_21_1,1,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_119,0
62171,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_119,0
62706,Scalpay_15_6_21_2,2,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_119,0
63241,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_119,0
63776,Scalpay_15_6_21_3,3,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_119,0
64311,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_119,0
64846,Scalpay_15_6_21_4,4,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_119,0
65381,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_119,0
65916,Scalpay_15_6_21_5,5,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_119,0
66451,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_119,0
66986,Scalpay_21_12_21_1,1,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_119,0
67521,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_119,0
68056,Scalpay_21_12_21_2,2,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_119,0
68591,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_119,0
69126,Scalpay_21_12_21_3,3,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_119,0
151,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,skeletonema_potamos_159,0
686,Pabay_10_12_21_1,1,Pabay,Saccharina,10/12/2021,10,12,2021,skeletonema_potamos_159,0
1221,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,skeletonema_potamos_159,0
1756,Pabay_10_12_21_2,2,Pabay,Saccharina,10/12/2021,10,12,2021,skeletonema_potamos_159,0
2291,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,skeletonema_potamos_159,0
2826,Pabay_10_12_21_3,3,Pabay,Saccharina,10/12/2021,10,12,2021,skeletonema_potamos_159,0
3361,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,skeletonema_potamos_159,0
3896,Pabay_10_4_22_1,1,Pabay,Saccharina,10/04/2022,10,4,2022,skeletonema_potamos_159,0
4431,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,skeletonema_potamos_159,0
4966,Pabay_10_4_22_2,2,Pabay,Saccharina,10/04/2022,10,4,2022,skeletonema_potamos_159,0
5501,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,skeletonema_potamos_159,0
6036,Pabay_10_4_22_3,3,Pabay,Saccharina,10/04/2022,10,4,2022,skeletonema_potamos_159,0
6571,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,skeletonema_potamos_159,0
7106,Pabay_13_11_21_1,1,Pabay,Saccharina,13/11/2021,13,11,2021,skeletonema_potamos_159,0
7641,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,skeletonema_potamos_159,0
8176,Pabay_13_11_21_2,2,Pabay,Saccharina,13/11/2021,13,11,2021,skeletonema_potamos_159,0
8711,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,skeletonema_potamos_159,0
9246,Pabay_13_11_21_3,3,Pabay,Saccharina,13/11/2021,13,11,2021,skeletonema_potamos_159,0
9781,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,skeletonema_potamos_159,0
10316,Pabay_14_1_22_1,1,Pabay,Saccharina,14/01/2022,14,1,2022,skeletonema_potamos_159,0
10851,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,skeletonema_potamos_159,0
11386,Pabay_14_1_22_2,2,Pabay,Saccharina,14/01/2022,14,1,2022,skeletonema_potamos_159,0
11921,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,skeletonema_potamos_159,0
12456,Pabay_14_1_22_3,3,Pabay,Saccharina,14/01/2022,14,1,2022,skeletonema_potamos_159,0
12991,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_159,0
13526,Pabay_15_6_21_1,1,Pabay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_159,0
14061,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_159,0
14596,Pabay_15_6_21_2,2,Pabay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_159,0
15131,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_159,0
15666,Pabay_15_6_21_3,3,Pabay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_159,0
16201,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,skeletonema_potamos_159,0
16736,Pabay_15_7_22_1,1,Pabay,Saccharina,15/07/2022,15,7,2022,skeletonema_potamos_159,0
17271,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,skeletonema_potamos_159,0
17806,Pabay_15_7_22_2,2,Pabay,Saccharina,15/07/2022,15,7,2022,skeletonema_potamos_159,0
18341,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,skeletonema_potamos_159,0
18876,Pabay_15_7_22_3,3,Pabay,Saccharina,15/07/2022,15,7,2022,skeletonema_potamos_159,0
19411,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,skeletonema_potamos_159,0
19946,Pabay_16_9_21_1,1,Pabay,Saccharina,16/09/2021,16,9,2021,skeletonema_potamos_159,0
20481,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,skeletonema_potamos_159,0
21016,Pabay_16_9_21_2,2,Pabay,Saccharina,16/09/2021,16,9,2021,skeletonema_potamos_159,0
21551,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,skeletonema_potamos_159,0
22086,Pabay_16_9_21_3,3,Pabay,Saccharina,16/09/2021,16,9,2021,skeletonema_potamos_159,0
22621,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_159,0
23156,Pabay_21_12_21_1,1,Pabay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_159,0
23691,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_159,0
24226,Pabay_21_12_21_2,2,Pabay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_159,0
24761,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_159,0
25296,Pabay_21_12_21_3,3,Pabay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_159,0
25831,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,skeletonema_potamos_159,0
26366,Pabay_21_3_22_1,1,Pabay,Saccharina,21/03/2022,21,3,2022,skeletonema_potamos_159,0
26901,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,skeletonema_potamos_159,0
27436,Pabay_21_3_22_2,2,Pabay,Saccharina,21/03/2022,21,3,2022,skeletonema_potamos_159,0
27971,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,skeletonema_potamos_159,0
28506,Pabay_21_3_22_3,3,Pabay,Saccharina,21/03/2022,21,3,2022,skeletonema_potamos_159,0
29041,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,skeletonema_potamos_159,0
29576,Pabay_22_5_22_1,1,Pabay,Saccharina,22/05/2022,22,5,2022,skeletonema_potamos_159,0
30111,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,skeletonema_potamos_159,0
30646,Pabay_22_5_22_2,2,Pabay,Saccharina,22/05/2022,22,5,2022,skeletonema_potamos_159,0
31181,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,skeletonema_potamos_159,0
31716,Pabay_22_5_22_3,3,Pabay,Saccharina,22/05/2022,22,5,2022,skeletonema_potamos_159,0
32251,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,skeletonema_potamos_159,0
32786,Pabay_25_2_22_1,1,Pabay,Saccharina,25/02/2022,25,2,2022,skeletonema_potamos_159,0
33321,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,skeletonema_potamos_159,0
33856,Pabay_25_2_22_2,2,Pabay,Saccharina,25/02/2022,25,2,2022,skeletonema_potamos_159,0
34391,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,skeletonema_potamos_159,0
34926,Pabay_25_2_22_3,3,Pabay,Saccharina,25/02/2022,25,2,2022,skeletonema_potamos_159,0
35461,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,skeletonema_potamos_159,0
35996,Pabay_29_11_21_1,1,Pabay,Saccharina,29/11/2021,29,11,2021,skeletonema_potamos_159,0
36531,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,skeletonema_potamos_159,0
37066,Pabay_29_11_21_2,2,Pabay,Saccharina,29/11/2021,29,11,2021,skeletonema_potamos_159,0
37601,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,skeletonema_potamos_159,0
38136,Pabay_29_11_21_3,3,Pabay,Saccharina,29/11/2021,29,11,2021,skeletonema_potamos_159,0
38671,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,skeletonema_potamos_159,NA
39206,Pabay_30_1_22_1,1,Pabay,Saccharina,30/01/2022,30,1,2022,skeletonema_potamos_159,NA
39741,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,skeletonema_potamos_159,NA
40276,Pabay_30_1_22_2,2,Pabay,Saccharina,30/01/2022,30,1,2022,skeletonema_potamos_159,NA
40811,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,skeletonema_potamos_159,NA
41346,Pabay_30_1_22_3,3,Pabay,Saccharina,30/01/2022,30,1,2022,skeletonema_potamos_159,NA
41881,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,skeletonema_potamos_159,0
42416,Pabay_30_10_21_1,1,Pabay,Saccharina,30/10/2021,30,10,2021,skeletonema_potamos_159,0
