"","sample_code","station_no","site","seaweed","date","day","month","year","species_id","measurement_value","measurement_type","measurement_origin","parsed_date"
"481","Pabay_10_4_22_3",3,"Pabay","Alaria","10/04/2022",10,4,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",2022-10-04
"482","Pabay_10_4_22_3",3,"Pabay","Alaria","10/04/2022",10,4,2022,"otu_obelia_bidentata",0.110595714,"otu","Plankton eDNA (RSV)",2022-10-04
"483","Pabay_10_4_22_3",3,"Pabay","Alaria","10/04/2022",10,4,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-10-04
"484","Pabay_10_4_22_3",3,"Pabay","Alaria","10/04/2022",10,4,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-10-04
"485","Pabay_10_4_22_3",3,"Pabay","Alaria","10/04/2022",10,4,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-10-04
"486","Pabay_10_4_22_3",3,"Pabay","Alaria","10/04/2022",10,4,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-10-04
"487","Pabay_10_4_22_1",1,"Pabay","Saccharina","10/04/2022",10,4,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",2022-10-04
"488","Pabay_10_4_22_1",1,"Pabay","Saccharina","10/04/2022",10,4,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-10-04
"489","Pabay_10_4_22_1",1,"Pabay","Saccharina","10/04/2022",10,4,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-10-04
"490","Pabay_10_4_22_1",1,"Pabay","Saccharina","10/04/2022",10,4,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-10-04
"491","Pabay_10_4_22_1",1,"Pabay","Saccharina","10/04/2022",10,4,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-10-04
"492","Pabay_10_4_22_1",1,"Pabay","Saccharina","10/04/2022",10,4,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-10-04
"493","Pabay_10_4_22_2",2,"Pabay","Saccharina","10/04/2022",10,4,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-10-04
"494","Pabay_10_4_22_2",2,"Pabay","Saccharina","10/04/2022",10,4,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-10-04
"495","Pabay_10_4_22_2",2,"Pabay","Saccharina","10/04/2022",10,4,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-10-04
"496","Pabay_10_4_22_2",2,"Pabay","Saccharina","10/04/2022",10,4,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-10-04
"497","Pabay_10_4_22_2",2,"Pabay","Saccharina","10/04/2022",10,4,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-10-04
"498","Pabay_10_4_22_2",2,"Pabay","Saccharina","10/04/2022",10,4,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-10-04
"499","Pabay_10_4_22_3",3,"Pabay","Saccharina","10/04/2022",10,4,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",2022-10-04
"500","Pabay_10_4_22_3",3,"Pabay","Saccharina","10/04/2022",10,4,2022,"otu_obelia_bidentata",0.110595714,"otu","Plankton eDNA (RSV)",2022-10-04
"501","Pabay_10_4_22_3",3,"Pabay","Saccharina","10/04/2022",10,4,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-10-04
"502","Pabay_10_4_22_3",3,"Pabay","Saccharina","10/04/2022",10,4,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-10-04
"503","Pabay_10_4_22_3",3,"Pabay","Saccharina","10/04/2022",10,4,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-10-04
"504","Pabay_10_4_22_3",3,"Pabay","Saccharina","10/04/2022",10,4,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-10-04
"505","Pabay_7_5_22_1",1,"Pabay","Alaria","07/05/2022",7,5,2022,"plankton_obelia",51,"abundance","Plankton Abundance (cell/L)",2022-07-05
"506","Pabay_7_5_22_1",1,"Pabay","Alaria","07/05/2022",7,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-07-05
"507","Pabay_7_5_22_1",1,"Pabay","Alaria","07/05/2022",7,5,2022,"otu_obelia_dichotoma",0.067920739,"otu","Plankton eDNA (RSV)",2022-07-05
"508","Pabay_7_5_22_1",1,"Pabay","Alaria","07/05/2022",7,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-07-05
"509","Pabay_7_5_22_1",1,"Pabay","Alaria","07/05/2022",7,5,2022,"saccharina_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-07-05
"510","Pabay_7_5_22_1",1,"Pabay","Alaria","07/05/2022",7,5,2022,"alaria_percent_blade_hydrozoans",0.598227,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-07-05
"511","Pabay_7_5_22_2",2,"Pabay","Alaria","07/05/2022",7,5,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",2022-07-05
"512","Pabay_7_5_22_2",2,"Pabay","Alaria","07/05/2022",7,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-07-05
"513","Pabay_7_5_22_2",2,"Pabay","Alaria","07/05/2022",7,5,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-07-05
"514","Pabay_7_5_22_2",2,"Pabay","Alaria","07/05/2022",7,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-07-05
"515","Pabay_7_5_22_2",2,"Pabay","Alaria","07/05/2022",7,5,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-07-05
"516","Pabay_7_5_22_2",2,"Pabay","Alaria","07/05/2022",7,5,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-07-05
"517","Pabay_7_5_22_3",3,"Pabay","Alaria","07/05/2022",7,5,2022,"plankton_obelia",17,"abundance","Plankton Abundance (cell/L)",2022-07-05
"518","Pabay_7_5_22_3",3,"Pabay","Alaria","07/05/2022",7,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-07-05
"519","Pabay_7_5_22_3",3,"Pabay","Alaria","07/05/2022",7,5,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-07-05
"520","Pabay_7_5_22_3",3,"Pabay","Alaria","07/05/2022",7,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-07-05
"521","Pabay_7_5_22_3",3,"Pabay","Alaria","07/05/2022",7,5,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-07-05
"522","Pabay_7_5_22_3",3,"Pabay","Alaria","07/05/2022",7,5,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-07-05
"523","Pabay_7_5_22_1",1,"Pabay","Saccharina","07/05/2022",7,5,2022,"plankton_obelia",51,"abundance","Plankton Abundance (cell/L)",2022-07-05
"524","Pabay_7_5_22_1",1,"Pabay","Saccharina","07/05/2022",7,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-07-05
"525","Pabay_7_5_22_1",1,"Pabay","Saccharina","07/05/2022",7,5,2022,"otu_obelia_dichotoma",0.067920739,"otu","Plankton eDNA (RSV)",2022-07-05
"526","Pabay_7_5_22_1",1,"Pabay","Saccharina","07/05/2022",7,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-07-05
"527","Pabay_7_5_22_1",1,"Pabay","Saccharina","07/05/2022",7,5,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-07-05
"528","Pabay_7_5_22_1",1,"Pabay","Saccharina","07/05/2022",7,5,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-07-05
"529","Pabay_7_5_22_2",2,"Pabay","Saccharina","07/05/2022",7,5,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",2022-07-05
"530","Pabay_7_5_22_2",2,"Pabay","Saccharina","07/05/2022",7,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-07-05
"531","Pabay_7_5_22_2",2,"Pabay","Saccharina","07/05/2022",7,5,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-07-05
"532","Pabay_7_5_22_2",2,"Pabay","Saccharina","07/05/2022",7,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-07-05
"533","Pabay_7_5_22_2",2,"Pabay","Saccharina","07/05/2022",7,5,2022,"saccharina_percent_blade_hydrozoans",1.704857,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-07-05
"534","Pabay_7_5_22_2",2,"Pabay","Saccharina","07/05/2022",7,5,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-07-05
"535","Pabay_7_5_22_3",3,"Pabay","Saccharina","07/05/2022",7,5,2022,"plankton_obelia",17,"abundance","Plankton Abundance (cell/L)",2022-07-05
"536","Pabay_7_5_22_3",3,"Pabay","Saccharina","07/05/2022",7,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-07-05
"537","Pabay_7_5_22_3",3,"Pabay","Saccharina","07/05/2022",7,5,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-07-05
"538","Pabay_7_5_22_3",3,"Pabay","Saccharina","07/05/2022",7,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-07-05
"539","Pabay_7_5_22_3",3,"Pabay","Saccharina","07/05/2022",7,5,2022,"saccharina_percent_blade_hydrozoans",11.125402,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-07-05
"540","Pabay_7_5_22_3",3,"Pabay","Saccharina","07/05/2022",7,5,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-07-05
"541","Pabay_22_5_22_1",1,"Pabay","Alaria","22/05/2022",22,5,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"542","Pabay_22_5_22_1",1,"Pabay","Alaria","22/05/2022",22,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"543","Pabay_22_5_22_1",1,"Pabay","Alaria","22/05/2022",22,5,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"544","Pabay_22_5_22_1",1,"Pabay","Alaria","22/05/2022",22,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"545","Pabay_22_5_22_1",1,"Pabay","Alaria","22/05/2022",22,5,2022,"saccharina_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"546","Pabay_22_5_22_1",1,"Pabay","Alaria","22/05/2022",22,5,2022,"alaria_percent_blade_hydrozoans",1.296261,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"547","Pabay_22_5_22_2",2,"Pabay","Alaria","22/05/2022",22,5,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"548","Pabay_22_5_22_2",2,"Pabay","Alaria","22/05/2022",22,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"549","Pabay_22_5_22_2",2,"Pabay","Alaria","22/05/2022",22,5,2022,"otu_obelia_dichotoma",0.165891422,"otu","Plankton eDNA (RSV)",NA
"550","Pabay_22_5_22_2",2,"Pabay","Alaria","22/05/2022",22,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"551","Pabay_22_5_22_2",2,"Pabay","Alaria","22/05/2022",22,5,2022,"saccharina_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"552","Pabay_22_5_22_2",2,"Pabay","Alaria","22/05/2022",22,5,2022,"alaria_percent_blade_hydrozoans",9.761905,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"553","Pabay_22_5_22_3",3,"Pabay","Alaria","22/05/2022",22,5,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"554","Pabay_22_5_22_3",3,"Pabay","Alaria","22/05/2022",22,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"555","Pabay_22_5_22_3",3,"Pabay","Alaria","22/05/2022",22,5,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"556","Pabay_22_5_22_3",3,"Pabay","Alaria","22/05/2022",22,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"557","Pabay_22_5_22_3",3,"Pabay","Alaria","22/05/2022",22,5,2022,"saccharina_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"558","Pabay_22_5_22_3",3,"Pabay","Alaria","22/05/2022",22,5,2022,"alaria_percent_blade_hydrozoans",0.871795,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"559","Pabay_22_5_22_1",1,"Pabay","Saccharina","22/05/2022",22,5,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"560","Pabay_22_5_22_1",1,"Pabay","Saccharina","22/05/2022",22,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"561","Pabay_22_5_22_1",1,"Pabay","Saccharina","22/05/2022",22,5,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"562","Pabay_22_5_22_1",1,"Pabay","Saccharina","22/05/2022",22,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"563","Pabay_22_5_22_1",1,"Pabay","Saccharina","22/05/2022",22,5,2022,"saccharina_percent_blade_hydrozoans",22.4125,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"564","Pabay_22_5_22_1",1,"Pabay","Saccharina","22/05/2022",22,5,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"565","Pabay_22_5_22_2",2,"Pabay","Saccharina","22/05/2022",22,5,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"566","Pabay_22_5_22_2",2,"Pabay","Saccharina","22/05/2022",22,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"567","Pabay_22_5_22_2",2,"Pabay","Saccharina","22/05/2022",22,5,2022,"otu_obelia_dichotoma",0.165891422,"otu","Plankton eDNA (RSV)",NA
"568","Pabay_22_5_22_2",2,"Pabay","Saccharina","22/05/2022",22,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"569","Pabay_22_5_22_2",2,"Pabay","Saccharina","22/05/2022",22,5,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"570","Pabay_22_5_22_2",2,"Pabay","Saccharina","22/05/2022",22,5,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"571","Pabay_22_5_22_3",3,"Pabay","Saccharina","22/05/2022",22,5,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"572","Pabay_22_5_22_3",3,"Pabay","Saccharina","22/05/2022",22,5,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"573","Pabay_22_5_22_3",3,"Pabay","Saccharina","22/05/2022",22,5,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"574","Pabay_22_5_22_3",3,"Pabay","Saccharina","22/05/2022",22,5,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"575","Pabay_22_5_22_3",3,"Pabay","Saccharina","22/05/2022",22,5,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"576","Pabay_22_5_22_3",3,"Pabay","Saccharina","22/05/2022",22,5,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"577","Pabay_30_6_22_1",1,"Pabay","Alaria","30/06/2022",30,6,2022,"plankton_obelia",306,"abundance","Plankton Abundance (cell/L)",NA
"578","Pabay_30_6_22_1",1,"Pabay","Alaria","30/06/2022",30,6,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"579","Pabay_30_6_22_1",1,"Pabay","Alaria","30/06/2022",30,6,2022,"otu_obelia_dichotoma",0.013235939,"otu","Plankton eDNA (RSV)",NA
"580","Pabay_30_6_22_1",1,"Pabay","Alaria","30/06/2022",30,6,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"581","Pabay_30_6_22_1",1,"Pabay","Alaria","30/06/2022",30,6,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"582","Pabay_30_6_22_1",1,"Pabay","Alaria","30/06/2022",30,6,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"583","Pabay_30_6_22_2",2,"Pabay","Alaria","30/06/2022",30,6,2022,"plankton_obelia",458,"abundance","Plankton Abundance (cell/L)",NA
"584","Pabay_30_6_22_2",2,"Pabay","Alaria","30/06/2022",30,6,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"585","Pabay_30_6_22_2",2,"Pabay","Alaria","30/06/2022",30,6,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"586","Pabay_30_6_22_2",2,"Pabay","Alaria","30/06/2022",30,6,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"587","Pabay_30_6_22_2",2,"Pabay","Alaria","30/06/2022",30,6,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"588","Pabay_30_6_22_2",2,"Pabay","Alaria","30/06/2022",30,6,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"589","Pabay_30_6_22_3",3,"Pabay","Alaria","30/06/2022",30,6,2022,"plankton_obelia",322,"abundance","Plankton Abundance (cell/L)",NA
"590","Pabay_30_6_22_3",3,"Pabay","Alaria","30/06/2022",30,6,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"591","Pabay_30_6_22_3",3,"Pabay","Alaria","30/06/2022",30,6,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"592","Pabay_30_6_22_3",3,"Pabay","Alaria","30/06/2022",30,6,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"593","Pabay_30_6_22_3",3,"Pabay","Alaria","30/06/2022",30,6,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"594","Pabay_30_6_22_3",3,"Pabay","Alaria","30/06/2022",30,6,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"595","Pabay_30_6_22_1",1,"Pabay","Saccharina","30/06/2022",30,6,2022,"plankton_obelia",306,"abundance","Plankton Abundance (cell/L)",NA
"596","Pabay_30_6_22_1",1,"Pabay","Saccharina","30/06/2022",30,6,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"597","Pabay_30_6_22_1",1,"Pabay","Saccharina","30/06/2022",30,6,2022,"otu_obelia_dichotoma",0.013235939,"otu","Plankton eDNA (RSV)",NA
"598","Pabay_30_6_22_1",1,"Pabay","Saccharina","30/06/2022",30,6,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"599","Pabay_30_6_22_1",1,"Pabay","Saccharina","30/06/2022",30,6,2022,"saccharina_percent_blade_hydrozoans",37.884817,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"600","Pabay_30_6_22_1",1,"Pabay","Saccharina","30/06/2022",30,6,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"601","Pabay_30_6_22_2",2,"Pabay","Saccharina","30/06/2022",30,6,2022,"plankton_obelia",458,"abundance","Plankton Abundance (cell/L)",NA
"602","Pabay_30_6_22_2",2,"Pabay","Saccharina","30/06/2022",30,6,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"603","Pabay_30_6_22_2",2,"Pabay","Saccharina","30/06/2022",30,6,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"604","Pabay_30_6_22_2",2,"Pabay","Saccharina","30/06/2022",30,6,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"605","Pabay_30_6_22_2",2,"Pabay","Saccharina","30/06/2022",30,6,2022,"saccharina_percent_blade_hydrozoans",30,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"606","Pabay_30_6_22_2",2,"Pabay","Saccharina","30/06/2022",30,6,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"607","Pabay_30_6_22_3",3,"Pabay","Saccharina","30/06/2022",30,6,2022,"plankton_obelia",322,"abundance","Plankton Abundance (cell/L)",NA
"608","Pabay_30_6_22_3",3,"Pabay","Saccharina","30/06/2022",30,6,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"609","Pabay_30_6_22_3",3,"Pabay","Saccharina","30/06/2022",30,6,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"610","Pabay_30_6_22_3",3,"Pabay","Saccharina","30/06/2022",30,6,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"611","Pabay_30_6_22_3",3,"Pabay","Saccharina","30/06/2022",30,6,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"612","Pabay_30_6_22_3",3,"Pabay","Saccharina","30/06/2022",30,6,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"613","Pabay_15_7_22_1",1,"Pabay","Alaria","15/07/2022",15,7,2022,"plankton_obelia",35,"abundance","Plankton Abundance (cell/L)",NA
"614","Pabay_15_7_22_1",1,"Pabay","Alaria","15/07/2022",15,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"615","Pabay_15_7_22_1",1,"Pabay","Alaria","15/07/2022",15,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"616","Pabay_15_7_22_1",1,"Pabay","Alaria","15/07/2022",15,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"617","Pabay_15_7_22_1",1,"Pabay","Alaria","15/07/2022",15,7,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"618","Pabay_15_7_22_1",1,"Pabay","Alaria","15/07/2022",15,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"619","Pabay_15_7_22_2",2,"Pabay","Alaria","15/07/2022",15,7,2022,"plankton_obelia",35,"abundance","Plankton Abundance (cell/L)",NA
"620","Pabay_15_7_22_2",2,"Pabay","Alaria","15/07/2022",15,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"621","Pabay_15_7_22_2",2,"Pabay","Alaria","15/07/2022",15,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"622","Pabay_15_7_22_2",2,"Pabay","Alaria","15/07/2022",15,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"623","Pabay_15_7_22_2",2,"Pabay","Alaria","15/07/2022",15,7,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"624","Pabay_15_7_22_2",2,"Pabay","Alaria","15/07/2022",15,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"625","Pabay_15_7_22_3",3,"Pabay","Alaria","15/07/2022",15,7,2022,"plankton_obelia",16,"abundance","Plankton Abundance (cell/L)",NA
"626","Pabay_15_7_22_3",3,"Pabay","Alaria","15/07/2022",15,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"627","Pabay_15_7_22_3",3,"Pabay","Alaria","15/07/2022",15,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"628","Pabay_15_7_22_3",3,"Pabay","Alaria","15/07/2022",15,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"629","Pabay_15_7_22_3",3,"Pabay","Alaria","15/07/2022",15,7,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"630","Pabay_15_7_22_3",3,"Pabay","Alaria","15/07/2022",15,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"631","Pabay_15_7_22_1",1,"Pabay","Saccharina","15/07/2022",15,7,2022,"plankton_obelia",35,"abundance","Plankton Abundance (cell/L)",NA
"632","Pabay_15_7_22_1",1,"Pabay","Saccharina","15/07/2022",15,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"633","Pabay_15_7_22_1",1,"Pabay","Saccharina","15/07/2022",15,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"634","Pabay_15_7_22_1",1,"Pabay","Saccharina","15/07/2022",15,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"635","Pabay_15_7_22_1",1,"Pabay","Saccharina","15/07/2022",15,7,2022,"saccharina_percent_blade_hydrozoans",27.02507,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"636","Pabay_15_7_22_1",1,"Pabay","Saccharina","15/07/2022",15,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"637","Pabay_15_7_22_2",2,"Pabay","Saccharina","15/07/2022",15,7,2022,"plankton_obelia",35,"abundance","Plankton Abundance (cell/L)",NA
"638","Pabay_15_7_22_2",2,"Pabay","Saccharina","15/07/2022",15,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"639","Pabay_15_7_22_2",2,"Pabay","Saccharina","15/07/2022",15,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"640","Pabay_15_7_22_2",2,"Pabay","Saccharina","15/07/2022",15,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
