tag_no_x,tag_color,seaweed_id,age,rock_no_x,epibiont_sampling_date,longest_blade_length_initial,juv_blade_length_at_sampling_date,notes,blade_side,blade_zone,blade_no,species,colony_length_max,colony_area,species_count,length_measurement_date,origin,biofouling_removed_14_5_25,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5
9,White,AW9,adult,NA,12/06/2025,120,,,y,middle,NA,Pilosa,0.6,0.188495559,,13_5_2025,FSC slip,,1,3,5,Low,C,85,142
NA,Orange_yellow,YO12,juvenile,12,12/06/2025,39,24,,,,3,Spirobranchus,,NA,2,12_5_2025,marivate_kilchoan,,7,2,6,High,P,25,169
NA,Orange_yellow,YO12,juvenile,12,12/06/2025,39,25,,,,4,Membranipora,1,0.785398163,,12_5_2025,marivate_kilchoan,,7,2,6,High,P,25,169
NA,Orange_yellow,YO13,juvenile,13,04/06/2025,55,53,,,,1,Hydrozoa,,NA,1,12_5_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
NA,Orange_yellow,YO13,juvenile,13,04/06/2025,55,NA,,,,2,Membranipora,0.1,0.007853982,,12_5_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
NA,Orange_yellow,YO13,juvenile,13,04/06/2025,55,NA,,,,2,Membranipora,0.1,0.007853982,,12_5_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
NA,Orange_yellow,YO13,juvenile,13,04/06/2025,55,NA,,,,2,Spirobranchus,,NA,4,12_5_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
NA,Orange_yellow,YO13,juvenile,13,04/06/2025,55,NA,,,,2,Hydrozoa,,NA,1,12_5_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
NA,Orange_yellow,YO13,juvenile,13,12/06/2025,55,55,,,,1,Spirobranchus,,NA,5,12_5_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
NA,Orange_yellow,YO13,juvenile,13,12/06/2025,55,50,,,,2,Spirobranchus,,NA,10,12_5_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
NA,Orange_yellow,YO13,juvenile,13,12/06/2025,55,25,,,,3,Spirobranchus,,NA,3,12_5_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
NA,Orange_yellow,YO14,juvenile,14,04/06/2025,60,30,,,,1,Membranipora,0.6,0.282743339,,12_5_2025,marivate_kilchoan,,7,2,5,Low,P,30,168
NA,Orange_yellow,YO15,juvenile,15,04/06/2025,44,,,,,1,Membranipora,1,0.785398163,,12_5_2025,marivate_kilchoan,,7,3,3,Low,C,31,166
NA,Orange_yellow,YO15,juvenile,15,04/06/2025,44,,,,,1,Membranipora,0.8,0.502654825,,12_5_2025,marivate_kilchoan,,7,3,3,Low,C,31,166
NA,Orange_yellow,YO15,juvenile,15,04/06/2025,44,,,,,1,Membranipora,0.3,0.070685835,,12_5_2025,marivate_kilchoan,,7,3,3,Low,C,31,166
NA,Orange_yellow,YO16,juvenile,16,04/06/2025,65,50,,,,1,Hydrozoa,,NA,1,12_5_2025,marivate_kilchoan,,7,3,5,Low,C,29,177
NA,Orange_yellow,YO16,juvenile,16,04/06/2025,65,50,,,,1,Membranipora,1.2,1.130973355,,12_5_2025,marivate_kilchoan,,7,3,5,Low,C,29,177
NA,Orange_yellow,YO16,juvenile,16,04/06/2025,65,50,,,,1,Membranipora,0.8,0.502654825,,12_5_2025,marivate_kilchoan,,7,3,5,Low,C,29,177
NA,Orange_yellow,YO16,juvenile,16,04/06/2025,65,50,,,,1,Pilosa,0.7,0.2565634,,12_5_2025,marivate_kilchoan,,7,3,5,Low,C,29,177
NA,Orange_yellow,YO16,juvenile,16,04/06/2025,65,50,,,,1,Spirobranchus,,NA,2,12_5_2025,marivate_kilchoan,,7,3,5,Low,C,29,177
NA,Orange_yellow,YO16,juvenile,16,12/06/2025,65,50,,,,1,Spirobranchus,,NA,4,12_5_2025,marivate_kilchoan,,7,3,5,Low,C,29,177
NA,Orange_yellow,YO18,juvenile,18,12/06/2025,49,,1 Pilosaiphytic algae,,,NA,Spirobranchus,,NA,6,12_5_2025,marivate_kilchoan,,6,3,3,Low,C,43,181
NA,Orange_yellow,YO19,juvenile,19,12/06/2025,38,40,,,,1,Hydrozoa,,NA,5,12_5_2025,marivate_kilchoan,,6,2,2,High,P,42,173
NA,Orange_yellow,YO19,juvenile,19,12/06/2025,38,40,,,,1,Membranipora,0.3,0.070685835,,12_5_2025,marivate_kilchoan,,6,2,2,High,P,42,173
NA,Orange_yellow,YO19,juvenile,19,12/06/2025,38,40,,,,2,Hydrozoa,,NA,2,12_5_2025,marivate_kilchoan,,6,2,2,High,P,42,173
NA,Orange_yellow,YO19,juvenile,19,12/06/2025,38,20,,,,3,Spirobranchus,,NA,4,12_5_2025,marivate_kilchoan,,6,2,2,High,P,42,173
NA,Orange_yellow,YO19,juvenile,19,12/06/2025,38,20,,,,4,Pilosa,2.5,3.272492347,,12_5_2025,marivate_kilchoan,,6,2,2,High,P,42,173
NA,Orange_yellow,YO20,juvenile,20,04/06/2025,51,37,,,,1,Hydrozoa,,NA,4,12_5_2025,marivate_kilchoan,,5,1,5,Low,N,45,167
NA,Orange_yellow,YO20,juvenile,20,04/06/2025,51,37,,,,1,Pilosa,0.4,0.083775804,,12_5_2025,marivate_kilchoan,,5,1,5,Low,N,45,167
NA,Orange_yellow,YO21,juvenile,21,04/06/2025,36,,,,,1,Membranipora,1.6,2.010619298,,12_5_2025,marivate_kilchoan,1 juvenile mussel,6,2,3,Low,P,48,174
NA,Orange_yellow,YO21,juvenile,21,04/06/2025,36,,,,,1,Membranipora,1.4,1.5393804,,12_5_2025,marivate_kilchoan,1 juvenile mussel,6,2,3,Low,P,48,174
NA,Orange_yellow,YO21,juvenile,21,12/06/2025,36,63,,,,1,Membranipora,2,3.141592654,,12_5_2025,marivate_kilchoan,1 juvenile mussel,6,2,3,Low,P,48,174
NA,Orange_yellow,YO21,juvenile,21,12/06/2025,36,63,,,,1,Membranipora,0.3,0.070685835,,12_5_2025,marivate_kilchoan,1 juvenile mussel,6,2,3,Low,P,48,174
NA,Orange_yellow,YO21,juvenile,21,12/06/2025,36,63,,,,1,Membranipora,1,0.785398163,,12_5_2025,marivate_kilchoan,1 juvenile mussel,6,2,3,Low,P,48,174
NA,Orange_yellow,YO21,juvenile,21,12/06/2025,36,63,,,,1,Membranipora,1,0.785398163,,12_5_2025,marivate_kilchoan,1 juvenile mussel,6,2,3,Low,P,48,174
NA,Orange_yellow,YO21,juvenile,21,12/06/2025,36,63,,,,1,Membranipora,2,3.141592654,,12_5_2025,marivate_kilchoan,1 juvenile mussel,6,2,3,Low,P,48,174
NA,Orange_yellow,YO21,juvenile,21,12/06/2025,36,63,,,,1,Pilosa,1,0.523598776,,12_5_2025,marivate_kilchoan,1 juvenile mussel,6,2,3,Low,P,48,174
NA,Orange_yellow,YO21,juvenile,21,12/06/2025,36,63,,,,1,Spirobranchus,,NA,14,12_5_2025,marivate_kilchoan,1 juvenile mussel,6,2,3,Low,P,48,174
NA,Orange_yellow,YO22,juvenile,22,04/06/2025,39,NA,,,,2,Membranipora,0.2,0.031415927,,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,04/06/2025,39,NA,,,,2,Membranipora,0.2,0.031415927,,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,04/06/2025,39,NA,,,,3,Membranipora,0.5,0.196349541,,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,04/06/2025,39,NA,,,,3,Membranipora,0.5,0.196349541,,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,04/06/2025,39,NA,,,,4,Membranipora,0.3,0.070685835,,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,04/06/2025,39,NA,,,,6,Membranipora,0.3,0.070685835,,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,04/06/2025,39,NA,,,,6,Membranipora,0.3,0.070685835,,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,04/06/2025,39,NA,,,,7,Spirobranchus,,NA,2,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,04/06/2025,39,NA,,,,8,Membranipora,1,0.785398163,,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,04/06/2025,39,NA,,,,8,Membranipora,1.2,1.130973355,,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,04/06/2025,39,NA,,,,8,Membranipora,1,0.785398163,,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,12/06/2025,39,66,,,,1,Spirobranchus,,NA,2,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,12/06/2025,39,42,,,,2,Spirobranchus,,NA,1,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,12/06/2025,39,27,,,,4,Membranipora,1.2,1.130973355,,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,12/06/2025,39,30,,,,5,Hydrozoa,,NA,3,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,12/06/2025,39,30,,,,5,Spirobranchus,,NA,1,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO22,juvenile,22,12/06/2025,39,33,,,,6,Spirobranchus,,NA,1,12_5_2025,marivate_kilchoan,,6,3,4,High,C,48,182
NA,Orange_yellow,YO23,juvenile,23,12/06/2025,39,32,,,,1,Hydrozoa,,NA,12,12_5_2025,marivate_kilchoan,,5,3,2,High,C,76,176
NA,Orange_yellow,YO23,juvenile,23,12/06/2025,39,32,,,,1,Spirobranchus,,NA,6,12_5_2025,marivate_kilchoan,,5,3,2,High,C,76,176
NA,Orange_yellow,YO25,juvenile,25,12/06/2025,60,80,,,,1,Pilosa,1,0.523598776,,12_5_2025,marivate_kilchoan,,6,1,2,High,N,44,161
NA,Orange_yellow,YO25,juvenile,25,12/06/2025,60,80,,,,1,Spirobranchus,,NA,1,12_5_2025,marivate_kilchoan,,6,1,2,High,N,44,161
NA,Orange_yellow,YO25,juvenile,25,12/06/2025,60,50,,,,2,Hydrozoa,,NA,2,12_5_2025,marivate_kilchoan,,6,1,2,High,N,44,161
NA,Orange_yellow,YO25,juvenile,25,12/06/2025,60,30,,,,4,Spirobranchus,,NA,2,12_5_2025,marivate_kilchoan,,6,1,2,High,N,44,161
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,base,NA,Spirobranchus,,NA,9,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,middle,NA,Hydrozoa,,NA,3,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,middle,NA,Pilosa,1,0.523598776,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,middle,NA,Pilosa,2,2.094395102,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,middle,NA,Pilosa,1,0.523598776,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,middle,NA,Pilosa,0.5,0.130899694,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,x,middle,NA,Spirobranchus,,NA,6,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,base,NA,Hydrozoa,,NA,9,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,base,NA,Membranipora,1.5,1.767145868,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,base,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,base,NA,Spirobranchus,,NA,12,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,tip,NA,Hydrozoa,,NA,6,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,tip,NA,Membranipora,2,3.141592654,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,tip,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,tip,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,tip,NA,Pilosa,1.5,1.178097245,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,tip,NA,Pilosa,1.5,1.178097245,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
17,Blue,AB17,adult,NA,02/07/2025,190,,,y,tip,NA,Spirobranchus,,NA,8,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
19,Blue,AB19,adult,NA,02/07/2025,150,,,x,base,NA,Hydrozoa,,NA,12,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,x,base,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,x,base,NA,Spirobranchus,,NA,17,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,x,middle,NA,Hydrozoa,,NA,4,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,x,middle,NA,Membranipora,2.5,4.908738521,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,x,middle,NA,Membranipora,1,0.785398163,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,x,middle,NA,Membranipora,1.5,1.767145868,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,x,middle,NA,Spirobranchus,,NA,12,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,x,tip,NA,Membranipora,1,0.785398163,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,x,tip,NA,Pilosa,1.5,1.178097245,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,x,tip,NA,Spirobranchus,,NA,6,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,base,NA,Membranipora,1.5,1.767145868,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,base,NA,Spirobranchus,,NA,14,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,middle,NA,Hydrozoa,,NA,4,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,middle,NA,Membranipora,2.5,4.908738521,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,middle,NA,Spirobranchus,,NA,9,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,tip,NA,Hydrozoa,,NA,3,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,tip,NA,Membranipora,3,7.068583471,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,tip,NA,Membranipora,2.5,4.908738521,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,tip,NA,Pilosa,1,0.523598776,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
19,Blue,AB19,adult,NA,02/07/2025,150,,,y,tip,NA,Pilosa,1.5,1.178097245,,12_5_2025,farland,bryo=1;hydro=28;maerl=5,NA,6,5,Low,P,51,136
21,Blue,AB21,adult,NA,02/07/2025,240,,,x,middle,NA,Membranipora,2,3.141592654,,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,x,middle,NA,Membranipora,1.5,1.767145868,,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,x,middle,NA,Pilosa,3,4.71238898,,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,x,tip,NA,Hydrozoa,,NA,5,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,y,base,NA,Membranipora,2,3.141592654,,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,y,base,NA,Pilosa,2,2.094395102,,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,y,base,NA,Spirobranchus,,NA,1,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,y,middle,NA,Hydrozoa,,NA,7,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,y,middle,NA,Membranipora,2.5,4.908738521,,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,y,middle,NA,Spirobranchus,,NA,8,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,y,tip,NA,Hydrozoa,,NA,6,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,y,tip,NA,Membranipora,2,3.141592654,,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,y,tip,NA,Membranipora,1.5,1.767145868,,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,y,tip,NA,Pilosa,4,8.37758041,,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
21,Blue,AB21,adult,NA,02/07/2025,240,,,y,tip,NA,Spirobranchus,,NA,7,12_5_2025,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,6,2,High,P,53,137
24,Blue,AB24,adult,NA,02/07/2025,200,,,x,base,NA,Hydrozoa,,NA,20,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
24,Blue,AB24,adult,NA,02/07/2025,200,,,x,base,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
24,Blue,AB24,adult,NA,02/07/2025,200,,,x,base,NA,Pilosa,1.5,1.178097245,,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
24,Blue,AB24,adult,NA,02/07/2025,200,,,x,base,NA,Spirobranchus,,NA,21,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
24,Blue,AB24,adult,NA,02/07/2025,200,,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
24,Blue,AB24,adult,NA,02/07/2025,200,,,y,base,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
24,Blue,AB24,adult,NA,02/07/2025,200,,,y,base,NA,Spirobranchus,,NA,2,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,base,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,base,NA,Spirobranchus,,NA,12,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,middle,NA,Pilosa,1,0.523598776,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,middle,NA,Spirobranchus,,NA,6,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,tip,NA,Membranipora,1,0.785398163,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,tip,NA,Pilosa,0.5,0.130899694,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,tip,NA,Pilosa,1,0.523598776,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,tip,NA,Pilosa,0.2,0.020943951,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,tip,NA,Pilosa,0.6,0.188495559,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,x,tip,NA,Spirobranchus,,NA,1,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,y,base,NA,Spirobranchus,,NA,2,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,02/07/2025,160,,,y,middle,NA,Pilosa,2,2.094395102,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
