tag_no_x,tag_colour,seaweed_id,rock_no,age,epibiont_sampling,blade_length_pre_experiment,blade_length_in_experiment,notes,origin,tag_no_y,rock_number,date,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,tag_no_x,tag_colour,origin_kelp,biofouling_removed_14_5_25,,blade_length_pre_experiment,blade_length_in_experiment,,rank_of_blade_on_rock,,no_young_blades_per_rock,swab_prior_enrichment,swab_after_ernichment_16_5,blade_side,blade_zone,species,bryozoan_colony_length_max,bryozoan_colony_area,hydrozoan_counts,spirobranchus_counts
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,tip,Spirobranchus,,NA,,1
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,base,,,NA,,
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Pilosa,0.6,0.188495559,,
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.2,0.031415927,,
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.3,0.070685835,,
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.2,0.031415927,,
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.2,0.031415927,,
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.1,0.007853982,,
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.1,0.007853982,,
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.1,0.007853982,,
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.1,0.007853982,,
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.1,0.007853982,,
9,white,AW9,NA,old,12/06/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,tip,,,NA,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,base,Spirobranchus,,NA,,4
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,middle,Membranipora,0.2,0.031415927,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,middle,Membranipora,0.1,0.007853982,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,middle,Membranipora,0.1,0.007853982,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,middle,Membranipora,0.1,0.007853982,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,middle,Membranipora,0.2,0.031415927,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,middle,Membranipora,0.1,0.007853982,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,middle,Membranipora,0.1,0.007853982,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,middle,Spirobranchus,,NA,,8
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,tip,Membranipora,3.5,9.621127502,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,tip,Membranipora,1,0.785398163,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,tip,Membranipora,0.5,0.196349541,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,tip,Membranipora,1,0.785398163,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,tip,Membranipora,0.4,0.125663706,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,tip,Membranipora,0.5,0.196349541,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,tip,Pilosa,1,0.523598776,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,tip,Spirobranchus,,NA,,10
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,x,tip,Obelia,NA,NA,15,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,base,Spirobranchus,,NA,,16
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.5,0.196349541,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.2,0.031415927,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Membranipora,0.2,0.031415927,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,middle,Spirobranchus,,NA,,7
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,tip,Membranipora,2,3.141592654,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,tip,Membranipora,0.5,0.196349541,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,tip,Pilosa,1,0.523598776,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,tip,Pilosa,1.5,1.178097245,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,tip,Pilosa,2,2.094395102,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,tip,Pilosa,1.5,1.178097245,,
9,white,AW9,NA,old,02/07/2025,120,,,Adult_local,9,,13_5_2025,1,3,5,Low,C,9,white,FSC slip,,,120,,,NA,,,85,142,y,tip,Spirobranchus,,NA,,5
150notag,,AB22,NA,old,12/06/2025,0.6,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.6,,,NA,,,,,x,middle,Pilosa,0.6,0.188495559,,
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,x,middle,Pilosa,0.6,0.188495559,,
150notag,,AB22,NA,old,12/06/2025,1,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,1,,,NA,,,,,x,middle,Pilosa,0.6,0.188495559,,
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,x,middle,Pilosa,0.9,0.424115008,,
150notag,,AB22,NA,old,12/06/2025,,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,,,,NA,,,,,x,middle,Pilosa,0.9,0.424115008,,
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,x,tip,Pilosa,1.2,0.753982237,,
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,x,tip,Pilosa,1,0.523598776,,
150notag,,AB22,NA,old,12/06/2025,,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,,,,NA,,,,,x,tip,Pilosa,1,0.523598776,,
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,x,tip,Pilosa,1.2,0.753982237,,
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,y,base,Spirobranchus,,,,1
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,y,base,Pilosa,1.2,0.753982237,,
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,y,base,Pilosa,0.5,0.130899694,,
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,y,middle,Spirobranchus,,,,2
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,y,middle,Membranipora,0.3,0.070685835,,
150notag,,AB22,NA,old,12/06/2025,,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,,,,NA,,,,,y,middle,Spirobranchus,,,,2
150notag,,AB22,NA,old,12/06/2025,,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,,,,NA,,,,,y,middle,Membranipora,0.3,0.070685835,,
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,y,middle,Membranipora,0.2,0.031415927,,
150notag,,AB22,NA,old,12/06/2025,,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,,,,NA,,,,,y,middle,Membranipora,0.2,0.031415927,,
150notag,,AB22,NA,old,12/06/2025,0.5,,tag detached,Adult_local,22,,12_5_2025,,7,5,Low,C,150notag,,,,,0.5,,,NA,,,,,y,tip,Pilosa,1.3,0.884881931,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,base,Spirobranchus,,,,1
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,base,Membranipora,0.1,0.007853982,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,base,Membranipora,0.1,0.007853982,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,base,Membranipora,0.2,0.031415927,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,middle,Spirobranchus,,,,2
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,middle,Pilosa,1,0.523598776,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,middle,Pilosa,1,0.523598776,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,middle,Membranipora,0.2,0.031415927,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,middle,Membranipora,0.3,0.070685835,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,middle,Membranipora,0.2,0.031415927,,
160notag,,AB29,NA,old,12/06/2025,230,,,,,,,,,,,,160notag,,farland,hydro=137;bryo=1,,230,,,,,,,,x,tip,Obelia,NA,NA,3,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,tip,Pilosa,1,0.523598776,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,tip,Membranipora,0.3,0.070685835,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,tip,Membranipora,0.1,0.007853982,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,tip,Membranipora,0.2,0.031415927,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,tip,Membranipora,0.1,0.007853982,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,tip,Pilosa,0.8,0.335103216,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,y,base,Spirobranchus,,,,1
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,y,base,Membranipora,2,3.141592654,,
160notag,,AB29,NA,old,12/06/2025,230,,,,,,,,,,,,160notag,,farland,hydro=137;bryo=1,,230,,,,,,,,y,middle,Obelia,NA,NA,2,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,y,middle,Pilosa,1.2,0.753982237,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,y,tip,Pilosa,1.3,0.884881931,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,y,tip,Pilosa,1,0.523598776,,
160notag,,AB29,NA,old,12/06/2025,230,,tag detached,Adult_local,29,,12_5_2025,,5,5,Low,N,160notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,y,tip,Membranipora,0.2,0.031415927,,
178notag,,AB23,NA,old,12/06/2025,240,,tag detached,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,NA,,,55,116,x,base,Spirobranchus,,NA,,3
178notag,,AB23,NA,old,12/06/2025,240,,,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,,,,55,116,x,middle,Spirobranchus,,,,1
178notag,,AB23,NA,old,12/06/2025,240,,tag detached,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,NA,,,55,116,x,middle,Pilosa,1.2,0.753982237,,
178notag,,AB23,NA,old,12/06/2025,240,,tag detached,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,NA,,,55,116,x,middle,Membranipora,0.2,0.031415927,,
178notag,,AB23,NA,old,12/06/2025,240,,tag detached,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,NA,,,55,116,x,tip,Pilosa,2,2.094395102,,
178notag,,AB23,NA,old,12/06/2025,240,,tag detached,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,NA,,,55,116,x,tip,Membranipora,0.5,0.196349541,,
178notag,,AB23,NA,old,12/06/2025,240,,tag detached,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,NA,,,55,116,y,base,Spirobranchus,,NA,,3
178notag,,AB23,NA,old,12/06/2025,240,,,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,,,,55,116,y,middle,Spirobranchus,,,,1
178notag,,AB23,NA,old,12/06/2025,240,,tag detached,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,NA,,,55,116,y,middle,Pilosa,1.2,0.753982237,,
178notag,,AB23,NA,old,12/06/2025,240,,tag detached,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,NA,,,55,116,y,middle,Membranipora,0.2,0.031415927,,
178notag,,AB23,NA,old,12/06/2025,240,,tag detached,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,NA,,,55,116,y,tip,Pilosa,2,2.094395102,,
178notag,,AB23,NA,old,12/06/2025,240,,tag detached,Adult_local,23,,12_5_2025,,5,2,High,N,178notag,,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,,240,,,NA,,,55,116,y,tip,Membranipora,0.5,0.196349541,,
178notag,,AB29,NA,old,04/06/2025,230,,tag detached_178,Adult_local,29,,12_5_2025,,5,5,Low,N,178notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,base,,,NA,,
178notag,,AB29,NA,old,04/06/2025,230,,tag detached_178,Adult_local,29,,12_5_2025,,5,5,Low,N,178notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,middle,Spirobranchus,,,,1
178notag,,AB29,NA,old,04/06/2025,230,,tag detached_178,Adult_local,29,,12_5_2025,,5,5,Low,N,178notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,middle,Pilosa,,0,,
178notag,,AB29,NA,old,04/06/2025,230,,tag detached_178,Adult_local,29,,12_5_2025,,5,5,Low,N,178notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,tip,Pilosa,0.5,0.130899694,,
178notag,,AB29,NA,old,04/06/2025,230,,tag detached_178,Adult_local,29,,12_5_2025,,5,5,Low,N,178notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,x,tip,Membranipora,0.4,0.125663706,,
178notag,,AB29,NA,old,04/06/2025,230,,tag detached_178,Adult_local,29,,12_5_2025,,5,5,Low,N,178notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,y,base,Pilosa,0.5,0.130899694,,
178notag,,AB29,NA,old,04/06/2025,230,,tag detached_178,Adult_local,29,,12_5_2025,,5,5,Low,N,178notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,y,middle,Spirobranchus,,NA,,1
178notag,,AB29,NA,old,04/06/2025,230,,tag detached_178,Adult_local,29,,12_5_2025,,5,5,Low,N,178notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,y,tip,Pilosa,1,0.523598776,,
178notag,,AB29,NA,old,04/06/2025,230,,tag detached_178,Adult_local,29,,12_5_2025,,5,5,Low,N,178notag,,farland,hydro=137;bryo=1,,230,,,NA,,,61,113,y,tip,Membranipora,0.4,0.125663706,,
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,x,base,,,NA,,
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,x,middle,,,NA,,
180notag,,AW8,NA,old,12/06/2025,170,,,,,,,,,,,,180notag,,FSC slip,,,170,,,,,,,,x,tip,Spirobranchus,,,,4
180notag,,AW8,NA,old,12/06/2025,170,,,,,,,,,,,,180notag,,FSC slip,,,170,,,,,,,,x,tip,Obelia,NA,NA,1,
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,x,tip,Membranipora,0.5,0.196349541,,
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,x,tip,Pilosa,0.5,0.130899694,,
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,y,base,Spirobranchus,,NA,,3
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,y,middle,Spirobranchus,,,,3
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,y,middle,Pilosa,0.5,0.130899694,,
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,y,middle,Pilosa,0.5,0.130899694,,
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,y,middle,Membranipora,0.2,0.031415927,,
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,y,middle,Membranipora,0.2,0.031415927,,
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,y,middle,Membranipora,0.2,0.031415927,,
180notag,,AW8,NA,old,12/06/2025,170,,tag detached,Adult_local,8,,27_4_2025,2,1,2,High,N,180notag,,FSC slip,,,170,,,NA,,,11,109,y,tip,Pilosa,1.5,1.178097245,,
200notag,,AB30,NA,old,12/06/2025,200,,tag detached,Adult_local,30,,12_5_2025,,6,4,High,P,200notag,,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,base,,,NA,,
200notag,,AB30,NA,old,12/06/2025,200,,,,,,,,,,,,200notag,,farland,bryo=11;hydro=37,,200,,,,,,,,x,middle,Spirobranchus,,,,2
200notag,,AB30,NA,old,12/06/2025,200,,,,,,,,,,,,200notag,,farland,bryo=11;hydro=37,,200,,,,,,,,x,middle,Obelia,NA,NA,1,
200notag,,AB30,NA,old,12/06/2025,200,,tag detached,Adult_local,30,,12_5_2025,,6,4,High,P,200notag,,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,middle,Membranipora,0.3,0.070685835,,
200notag,,AB30,NA,old,12/06/2025,200,,tag detached,Adult_local,30,,12_5_2025,,6,4,High,P,200notag,,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,middle,Membranipora,0.2,0.031415927,,
200notag,,AB30,NA,old,12/06/2025,200,,tag detached,Adult_local,30,,12_5_2025,,6,4,High,P,200notag,,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,middle,Membranipora,0.3,0.070685835,,
200notag,,AB30,NA,old,12/06/2025,200,,tag detached,Adult_local,30,,12_5_2025,,6,4,High,P,200notag,,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,middle,Membranipora,0.1,0.007853982,,
200notag,,AB30,NA,old,12/06/2025,200,,tag detached,Adult_local,30,,12_5_2025,,6,4,High,P,200notag,,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,middle,Membranipora,0.2,0.031415927,,
200notag,,AB30,NA,old,12/06/2025,200,,tag detached,Adult_local,30,,12_5_2025,,6,4,High,P,200notag,,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,tip,Membranipora,0.3,0.070685835,,
200notag,,AB30,NA,old,12/06/2025,200,,tag detached,Adult_local,30,,12_5_2025,,6,4,High,P,200notag,,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,tip,Membranipora,0.3,0.070685835,,
200notag,,AB30,NA,old,12/06/2025,200,,tag detached,Adult_local,30,,12_5_2025,,6,4,High,P,200notag,,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,tip,Membranipora,0.3,0.070685835,,
