"","tag_no.x","tag_colour","seaweed_id","rock_no","date_sampled","blade_length","notes","blade_side","blade_zone","blade_no","sp","colony_length_max","colony_area","no_h","no_m","no_long_m","tank","origin","tag_color","tag_no.y","rock_number","date","longest_blade","collected_from","biofouling_removed_14_5_25","no_blades","initial_tank","nutrient_treatment_tank","main_experiment_tank","turbulence","nutrient_treatment","swab_prior_enrichment","swab_after_ernichment_16_5","total_colony_area"
"2144","26","blue","AB26",NA,"02/07/2025",NA,"","y","tip",NA,"mm","0.4",0.125663706,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0.997455672
"2145","26","blue","AB26",NA,"02/07/2025",NA,"","y","tip",NA,"ep","0.4",0.083775804,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",4.534365396
"2146","26","blue","AB26",NA,"02/07/2025",NA,"","y","tip",NA,"","",NA,NA,6,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0
"2147","26","blue","AB26",NA,"02/07/2025",NA,"","y","tip",NA,"","",NA,10,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0
"2148","27","blue","AB27",NA,"02/07/2025",NA,"","x","base",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2149","27","blue","AB27",NA,"02/07/2025",NA,"","x","base",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2150","27","blue","AB27",NA,"02/07/2025",NA,"","x","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2151","27","blue","AB27",NA,"02/07/2025",NA,"","x","tip",NA,"mm","2.5",4.908738521,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2152","27","blue","AB27",NA,"02/07/2025",NA,"","x","tip",NA,"mm","2",3.141592654,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2153","27","blue","AB27",NA,"02/07/2025",NA,"","x","tip",NA,"mm","1.5",1.767145868,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2154","27","blue","AB27",NA,"02/07/2025",NA,"","x","tip",NA,"mm","1.5",1.767145868,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2155","27","blue","AB27",NA,"02/07/2025",NA,"","x","tip",NA,"mm","1.5",1.767145868,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2156","27","blue","AB27",NA,"02/07/2025",NA,"","x","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2157","27","blue","AB27",NA,"02/07/2025",NA,"","x","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2158","27","blue","AB27",NA,"02/07/2025",NA,"","x","base",NA,"","",NA,NA,20,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"2159","27","blue","AB27",NA,"02/07/2025",NA,"","x","tip",NA,"","",NA,NA,6,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"2160","27","blue","AB27",NA,"02/07/2025",NA,"","y","base",NA,"","",NA,NA,2,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"2161","27","blue","AB27",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2162","27","blue","AB27",NA,"02/07/2025",NA,"","y","middle",NA,"","",NA,NA,4,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"2163","27","blue","AB27",NA,"02/07/2025",NA,"","y","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",13.587388231
"2164","27","blue","AB27",NA,"02/07/2025",NA,"","y","tip",NA,"ep","0.5",0.130899694,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",1.308996939
"2165","27","blue","AB27",NA,"02/07/2025",NA,"","y","tip",NA,"ep","1.5",1.178097245,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",1.308996939
"2166","27","blue","AB27",NA,"02/07/2025",NA,"","y","tip",NA,"","",NA,NA,8,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"2167","27","blue","AB27",NA,"02/07/2025",NA,"","y","tip",NA,"","",NA,10,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"2168","6","white","AW6",NA,"02/07/2025",NA,"","x","base",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",13.870131567
"2169","6","white","AW6",NA,"02/07/2025",NA,"","x","base",NA,"","",NA,6,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",0
"2170","6","white","AW6",NA,"02/07/2025",NA,"","x","base",NA,"","",NA,NA,6,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",0
"2171","6","white","AW6",NA,"02/07/2025",NA,"","x","middle",NA,"mm","0.5",0.196349541,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",13.870131567
"2172","6","white","AW6",NA,"02/07/2025",NA,"","x","middle",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",13.870131567
"2173","6","white","AW6",NA,"02/07/2025",NA,"","x","middle",NA,"mm","0.4",0.125663706,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",13.870131567
"2174","6","white","AW6",NA,"02/07/2025",NA,"","x","middle",NA,"ep","1",0.523598776,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",1.785471825
"2175","6","white","AW6",NA,"02/07/2025",NA,"","x","middle",NA,"","",NA,7,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",0
"2176","6","white","AW6",NA,"02/07/2025",NA,"","x","tip",NA,"ep","0.4",0.083775804,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",1.785471825
"2177","6","white","AW6",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.4",0.125663706,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",13.870131567
"2178","6","white","AW6",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",13.870131567
"2179","6","white","AW6",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",13.870131567
"2180","6","white","AW6",NA,"02/07/2025",NA,"","y","base",NA,"","",NA,NA,9,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",0
"2181","6","white","AW6",NA,"02/07/2025",NA,"","y","middle",NA,"mm","2.5",4.908738521,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",13.870131567
"2182","6","white","AW6",NA,"02/07/2025",NA,"","y","middle",NA,"ep","1.5",1.178097245,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",1.785471825
"2183","6","white","AW6",NA,"02/07/2025",NA,"","y","middle",NA,"","",NA,NA,8,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",0
"2184","6","white","AW6",NA,"02/07/2025",NA,"","y","middle",NA,"","",NA,14,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",0
"2185","6","white","AW6",NA,"02/07/2025",NA,"","y","tip",NA,"mm","3",7.068583471,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",13.870131567
"2186","6","white","AW6",NA,"02/07/2025",NA,"","y","tip",NA,"mm","1",0.785398163,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",13.870131567
"2187","6","white","AW6",NA,"02/07/2025",NA,"","y","tip",NA,"mm","0.8",0.502654825,NA,NA,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",13.870131567
"2188","6","white","AW6",NA,"02/07/2025",NA,"","y","tip",NA,"","",NA,NA,2,NA,NA,"Adult_local","White",6,NA,"27_4_2025",180,"FSC slip","",NA,2,1,4,"High","N","16","101",0
"2189","yt","blue","AB30",NA,"02/07/2025",NA,"","x","base",NA,"","",NA,NA,5,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",0
"2190","30","blue","AB30",NA,"02/07/2025",NA,"no tip","x","base",NA,"","",NA,15,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",0
"2191","30","blue","AB30",NA,"02/07/2025",NA,"","x","middle",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",10.70497697
"2192","30","blue","AB30",NA,"02/07/2025",NA,"","x","middle",NA,"mm","2",3.141592654,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",10.70497697
"2193","30","blue","AB30",NA,"02/07/2025",NA,"","x","middle",NA,"mm","1.5",1.767145868,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",10.70497697
"2194","30","blue","AB30",NA,"02/07/2025",NA,"","x","middle",NA,"","",NA,NA,6,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",0
"2195","30","blue","AB30",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",10.70497697
"2196","30","blue","AB30",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",10.70497697
"2197","30","blue","AB30",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",10.70497697
"2198","30","blue","AB30",NA,"02/07/2025",NA,"","y","base",NA,"","0.2",NA,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",0
"2199","30","blue","AB30",NA,"02/07/2025",NA,"","y","middle",NA,"","",NA,NA,9,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",0
"2200","30","blue","AB30",NA,"02/07/2025",NA,"","y","middle",NA,"mm","2.5",4.908738521,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",10.70497697
"2201","30","blue","AB30",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",10.70497697
"2202","30","blue","AB30",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",10.70497697
"2203","30","blue","AB30",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",10.70497697
"2204","30","blue","AB30",NA,"02/07/2025",NA,"","y","middle",NA,"mm","1",0.785398163,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",10.70497697
"2205","30","blue","AB30",NA,"02/07/2025",NA,"","y","middle",NA,"ep","1.4",1.0262536,NA,NA,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",1.0262536
"2206","30","blue","AB30",NA,"02/07/2025",NA,"","y","middle",NA,"","",NA,NA,9,NA,NA,"Adult_local","Blue",30,NA,"12_5_2025",200,"farland","bryo=11;hydro=37",NA,NA,6,4,"High","P","62","134",0
"2207","45","green","AG45",NA,"02/07/2025",NA,"","x","base",NA,"","",NA,NA,3,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0
"2208","45","green","AG45",NA,"02/07/2025",NA,"","x","middle",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2209","45","green","AG45",NA,"02/07/2025",NA,"","x","middle",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2210","45","green","AG45",NA,"02/07/2025",NA,"","x","middle",NA,"","",NA,NA,3,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0
"2211","45","green","AG45",NA,"02/07/2025",NA,"","x","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2212","45","green","AG45",NA,"02/07/2025",NA,"","x","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2213","45","green","AG45",NA,"02/07/2025",NA,"","x","tip",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2214","45","green","AG45",NA,"02/07/2025",NA,"","x","tip",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2215","45","green","AG45",NA,"02/07/2025",NA,"","x","tip",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2216","45","green","AG45",NA,"02/07/2025",NA,"","x","tip",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2217","45","green","AG45",NA,"02/07/2025",NA,"","x","tip",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2218","45","green","AG45",NA,"02/07/2025",NA,"","x","tip",NA,"","",NA,NA,4,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0
"2219","45","green","AG45",NA,"02/07/2025",NA,"","x","tip",NA,"","",NA,6,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0
"2220","45","green","AG45",NA,"02/07/2025",NA,"","y","base",NA,"","",NA,NA,4,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0
"2221","45","green","AG45",NA,"02/07/2025",NA,"","y","middle",NA,"","",NA,NA,17,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0
"2222","45","green","AG45",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2223","45","green","AG45",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2224","45","green","AG45",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2225","45","green","AG45",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2226","45","green","AG45",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2227","45","green","AG45",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2228","45","green","AG45",NA,"02/07/2025",NA,"","y","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2229","45","green","AG45",NA,"02/07/2025",NA,"","y","tip",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.251327419
"2230","45","green","AG45",NA,"02/07/2025",NA,"","y","tip",NA,"ep","1",0.523598776,NA,NA,NA,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0.523598776
"2231","45","green","AG45",NA,"02/07/2025",NA,"","y","tip",NA,"","",NA,NA,NA,1,NA,"Adult_local","Green",45,NA,"13_5_2025",190,"FSC slip","some snails",NA,NA,1,4,"High","N","77","107",0
"2232","3","white","AW3",NA,"02/07/2025",NA,"","x","base",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",1.327322899
"2233","3","white","AW3",NA,"02/07/2025",NA,"","x","base",NA,"","",NA,NA,11,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",0
"2234","3","white","AW3",NA,"02/07/2025",NA,"","x","middle",NA,"mm","0.5",0.196349541,NA,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",1.327322899
"2235","3","white","AW3",NA,"02/07/2025",NA,"","x","middle",NA,"mm","0.5",0.196349541,NA,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",1.327322899
"2236","3","white","AW3",NA,"02/07/2025",NA,"","x","middle",NA,"ep","2.5",3.272492347,NA,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",3.272492347
"2237","3","white","AW3",NA,"02/07/2025",NA,"","x","middle",NA,"","",NA,6,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",0
"2238","3","white","AW3",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",1.327322899
"2239","3","white","AW3",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",1.327322899
"2240","3","white","AW3",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",1.327322899
"2241","3","white","AW3",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",1.327322899
"2242","3","white","AW3",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",1.327322899
"2243","3","white","AW3",NA,"02/07/2025",NA,"","y","base",NA,"","",NA,NA,9,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",0
"2244","3","white","AW3",NA,"02/07/2025",NA,"","y","middle",NA,"mm","1",0.785398163,NA,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",1.327322899
"2245","3","white","AW3",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",1.327322899
"2246","3","white","AW3",NA,"02/07/2025",NA,"","y","middle",NA,"","",NA,NA,1,NA,NA,"Adult_local","White",3,NA,"27_4_2025",162,"FSC slip","",NA,1,2,4,"High","P","21","124",0
"2247","19","blue","AB19",NA,"02/07/2025",NA,"","x","base",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136",26.994134878
"2248","19","blue","AB19",NA,"02/07/2025",NA,"","x","base",NA,"","",NA,NA,17,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136",0
"2249","19","blue","AB19",NA,"02/07/2025",NA,"","x","base",NA,"","",NA,12,NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136",0
"2250","19","blue","AB19",NA,"02/07/2025",NA,"","x","middle",NA,"mm","2.5",4.908738521,NA,NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136",26.994134878
"2251","19","blue","AB19",NA,"02/07/2025",NA,"","x","middle",NA,"mm","1",0.785398163,NA,NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136",26.994134878
"2252","19","blue","AB19",NA,"02/07/2025",NA,"","x","middle",NA,"mm","1.5",1.767145868,NA,NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136",26.994134878
"2253","19","blue","AB19",NA,"02/07/2025",NA,"","x","middle",NA,"","",NA,NA,12,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136",0
"2254","19","blue","AB19",NA,"02/07/2025",NA,"","x","middle",NA,"","",NA,4,NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136",0
"2255","19","blue","AB19",NA,"02/07/2025",NA,"","x","tip",NA,"mm","1",0.785398163,NA,NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136",26.994134878
"2256","19","blue","AB19",NA,"02/07/2025",NA,"","x","tip",NA,"ep","1.5",1.178097245,NA,NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136",2.879793266
