tag_no,tag_colour,seaweed_id,rock_no,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,species,colony_length_max,colony_area,hydrozoan_count,spirobranchus_count,no_long_m
17,blue,AB17,NA,12/06/2025,NA,,x,tip,NA,Pilosa,1.2,0.753982237,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,middle,NA,Pilosa,1.2,0.753982237,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,tip,NA,Pilosa,1,0.523598776,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,tip,NA,Pilosa,1.2,0.753982237,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,tip,NA,Pilosa,1,0.523598776,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,base,NA,Spirobranchus,,NA,NA,2,NA
17,blue,AB17,NA,12/06/2025,NA,,y,tip,NA,Spirobranchus,1,NA,NA,1,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,x,base,NA,,,NA,NA,NA,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,y,base,NA,,,NA,NA,NA,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,x,tip,NA,Membranipora,0.5,0.196349541,NA,NA,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,y,tip,NA,Membranipora,0.5,0.196349541,NA,NA,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,x,middle,NA,Pilosa,1.2,0.753982237,NA,NA,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,x,tip,NA,Pilosa,2,2.094395102,NA,NA,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,y,middle,NA,Pilosa,1.2,0.753982237,NA,NA,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,y,tip,NA,Pilosa,2,2.094395102,NA,NA,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,x,base,NA,Spirobranchus,,NA,NA,3,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,x,middle,NA,Spirobranchus,1.2,NA,NA,1,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,y,base,NA,Spirobranchus,,NA,NA,3,NA
23,,AB23,NA,12/06/2025,NA,tag detached178,y,middle,NA,Spirobranchus,1.2,NA,NA,1,NA
29,,AB29,NA,04/06/2025,NA,tag detached178,x,base,NA,,,NA,NA,NA,NA
29,,AB29,NA,04/06/2025,NA,tag detached178,y,middle,NA,,,NA,NA,NA,NA
29,,AB29,NA,04/06/2025,NA,tag detached178,x,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
29,,AB29,NA,04/06/2025,NA,tag detached178,y,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
29,,AB29,NA,04/06/2025,NA,tag detached178,x,middle,NA,Pilosa,,0,NA,NA,NA
29,,AB29,NA,04/06/2025,NA,tag detached178,x,tip,NA,Pilosa,0.5,0.130899694,NA,NA,NA
29,,AB29,NA,04/06/2025,NA,tag detached178,y,base,NA,Pilosa,0.5,0.130899694,NA,NA,NA
29,,AB29,NA,04/06/2025,NA,tag detached178,y,tip,NA,Pilosa,1,0.523598776,NA,NA,NA
29,,AB29,NA,04/06/2025,NA,tag detached178,x,middle,NA,Spirobranchus,,NA,NA,1,NA
29,,AB29,NA,04/06/2025,NA,tag detached178,y,middle,NA,Spirobranchus,,NA,NA,1,NA
18,blue,AB18,NA,04/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
18,blue,AB18,NA,04/06/2025,NA,,x,tip,NA,,,NA,NA,NA,NA
18,blue,AB18,NA,04/06/2025,NA,,y,base,NA,,,NA,NA,NA,NA
18,blue,AB18,NA,04/06/2025,NA,,x,middle,NA,Membranipora,1,0.785398163,NA,NA,NA
18,blue,AB18,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
18,blue,AB18,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
18,blue,AB18,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.4,0.125663706,NA,NA,NA
18,blue,AB18,NA,04/06/2025,NA,,y,tip,NA,Membranipora,1,0.785398163,NA,NA,NA
18,blue,AB18,NA,04/06/2025,NA,,y,tip,NA,Pilosa,0.5,0.130899694,NA,NA,NA
18,blue,AB18,NA,04/06/2025,NA,,y,tip,NA,Pilosa,0.4,0.083775804,NA,NA,NA
18,blue,AB18,NA,12/06/2025,NA,,x,middle,NA,Hydrozoa,1,NA,1,NA,NA
18,blue,AB18,NA,12/06/2025,NA,,y,middle,NA,Hydrozoa,0.4,NA,4,NA,NA
18,blue,AB18,NA,12/06/2025,NA,broken at middle - 76cm remianing,x,base,NA,Membranipora,0.2,0.031415927,NA,NA,NA
18,blue,AB18,NA,12/06/2025,NA,,x,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
18,blue,AB18,NA,12/06/2025,NA,,x,middle,NA,Membranipora,1,0.785398163,NA,NA,NA
18,blue,AB18,NA,12/06/2025,NA,,y,base,NA,Membranipora,0.4,0.125663706,NA,NA,NA
18,blue,AB18,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.4,0.125663706,NA,NA,NA
18,blue,AB18,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
18,blue,AB18,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.4,0.125663706,NA,NA,NA
18,blue,AB18,NA,12/06/2025,NA,,y,base,NA,Spirobranchus,0.4,NA,NA,4,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,x,base,NA,,,NA,NA,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,x,middle,NA,,,NA,NA,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,y,base,NA,,,NA,NA,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,x,tip,NA,Hydrozoa,0.5,NA,1,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,x,tip,NA,Membranipora,0.5,0.196349541,NA,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,x,tip,NA,Pilosa,0.5,0.130899694,NA,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,y,middle,NA,Pilosa,0.5,0.130899694,NA,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,y,middle,NA,Pilosa,0.5,0.130899694,NA,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,y,tip,NA,Pilosa,1.5,1.178097245,NA,NA,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,x,tip,NA,Spirobranchus,0.5,NA,NA,4,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,y,base,NA,Spirobranchus,,NA,NA,3,NA
8,,AW8,NA,12/06/2025,NA,tag detached180,y,middle,NA,Spirobranchus,0.5,NA,NA,3,NA
19,blue,AB19,NA,02/07/2025,NA,,x,base,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,base,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,tip,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,middle,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,middle,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,tip,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,base,NA,Hydrozoa,,NA,12,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,Hydrozoa,,NA,4,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,middle,NA,Hydrozoa,,NA,4,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,tip,NA,Hydrozoa,,NA,3,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,base,NA,Membranipora,0.2,0.031415927,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,Membranipora,2.5,4.908738521,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,Membranipora,1,0.785398163,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,Membranipora,1.5,1.767145868,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,tip,NA,Membranipora,1,0.785398163,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,Membranipora,1.5,1.767145868,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,middle,NA,Membranipora,2.5,4.908738521,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,tip,NA,Membranipora,3,7.068583471,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,tip,NA,Membranipora,2.5,4.908738521,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,tip,NA,Pilosa,1.5,1.178097245,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,tip,NA,Pilosa,1,0.523598776,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,y,tip,NA,Pilosa,1.5,1.178097245,NA,NA,NA
19,blue,AB19,NA,02/07/2025,NA,,x,base,NA,Spirobranchus,,NA,NA,17,NA
19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,Spirobranchus,,NA,NA,12,NA
19,blue,AB19,NA,02/07/2025,NA,,x,tip,NA,Spirobranchus,,NA,NA,6,NA
19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,Spirobranchus,,NA,NA,14,NA
19,blue,AB19,NA,02/07/2025,NA,,y,middle,NA,Spirobranchus,,NA,NA,9,NA
19,blue,AB19,NA,04/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,04/06/2025,NA,,x,middle,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,04/06/2025,NA,,y,base,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,04/06/2025,NA,,x,middle,NA,Hydrozoa,,NA,2,NA,NA
19,blue,AB19,NA,04/06/2025,NA,,x,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
19,blue,AB19,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
19,blue,AB19,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
19,blue,AB19,NA,04/06/2025,NA,,y,tip,NA,Membranipora,0.8,0.502654825,NA,NA,NA
19,blue,AB19,NA,04/06/2025,NA,,x,middle,NA,Spirobranchus,,NA,NA,1,NA
19,blue,AB19,NA,12/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,y,middle,NA,Hydrozoa,1.2,NA,3,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,x,middle,NA,Membranipora,1,0.785398163,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,y,base,NA,Membranipora,0.5,0.196349541,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,y,middle,NA,Membranipora,1.2,1.130973355,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,y,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,y,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,x,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,x,tip,NA,Pilosa,1.4,1.0262536,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,y,middle,NA,Pilosa,1.4,1.0262536,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,y,middle,NA,Pilosa,0.2,0.020943951,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,y,tip,NA,Pilosa,3,4.71238898,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,y,tip,NA,Pilosa,1.4,1.0262536,NA,NA,NA
19,blue,AB19,NA,12/06/2025,NA,,x,base,NA,Spirobranchus,,NA,NA,2,NA
19,blue,AB19,NA,12/06/2025,NA,,x,tip,NA,Spirobranchus,1.4,NA,NA,1,NA
19,blue,AB19,NA,12/06/2025,NA,,y,base,NA,Spirobranchus,0.5,NA,NA,3,NA
19,blue,AB19,NA,12/06/2025,NA,,y,middle,NA,Spirobranchus,1.2,NA,NA,4,NA
2,red,AR2,NA,04/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,x,tip,NA,,,NA,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,x,base,NA,Hydrozoa,,NA,3,NA,NA
2,red,AR2,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,x,middle,NA,Membranipora,1,0.785398163,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,x,middle,NA,Membranipora,1,0.785398163,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,y,base,NA,Membranipora,1.5,1.767145868,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,x,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,y,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,y,tip,NA,Pilosa,1.5,1.178097245,NA,NA,NA
2,red,AR2,NA,04/06/2025,NA,,y,middle,NA,Spirobranchus,0.5,NA,NA,1,NA
2,red,AR2,NA,12/06/2025,NA,,x,base,NA,Hydrozoa,0.8,NA,2,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,middle,NA,Hydrozoa,2.5,NA,2,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,middle,NA,Membranipora,2.5,4.908738521,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,middle,NA,Membranipora,1,0.785398163,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,1 x seasquirt,x,tip,NA,Membranipora,2,3.141592654,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,tip,NA,Membranipora,1,0.785398163,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,tip,NA,Membranipora,0.6,0.282743339,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,base,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,base,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,base,NA,Membranipora,0.6,0.282743339,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,middle,NA,Membranipora,2.5,4.908738521,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,middle,NA,Membranipora,2,3.141592654,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,middle,NA,Membranipora,1,0.785398163,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,middle,NA,Membranipora,1.5,1.767145868,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,tip,NA,Membranipora,0.6,0.282743339,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,y,tip,NA,Membranipora,0.8,0.502654825,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,base,NA,Pilosa,0.8,0.335103216,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,t,middle,NA,Pilosa,1.3,0.884881931,NA,NA,NA
2,red,AR2,NA,12/06/2025,NA,,x,base,NA,Spirobranchus,0.8,NA,NA,3,NA
2,red,AR2,NA,12/06/2025,NA,,x,middle,NA,Spirobranchus,2.5,NA,NA,4,NA
2,red,AR2,NA,12/06/2025,NA,,y,tip,NA,Spirobranchus,0.6,NA,NA,3,NA
2,white,AW2,NA,04/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
2,white,AW2,NA,04/06/2025,NA,,x,tip,NA,,,NA,NA,NA,NA
2,white,AW2,NA,04/06/2025,NA,,y,base,NA,,,NA,NA,NA,NA
2,white,AW2,NA,04/06/2025,NA,,y,middle,NA,,,NA,NA,NA,NA
2,white,AW2,NA,04/06/2025,NA,,y,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,white,AW2,NA,04/06/2025,NA,,y,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
2,white,AW2,NA,04/06/2025,NA,,y,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,white,AW2,NA,04/06/2025,NA,,x,middle,NA,Pilosa,0.4,0.083775804,NA,NA,NA
2,white,AW2,NA,04/06/2025,NA,,y,tip,NA,Pilosa,0.5,0.130899694,NA,NA,NA
2,white,AW2,NA,04/06/2025,NA,,x,tip,NA,Spirobranchus,,NA,NA,1,NA
2,white,AW2,NA,12/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
2,white,AW2,NA,12/06/2025,NA,,x,middle,NA,,,NA,NA,NA,NA
2,white,AW2,NA,12/06/2025,NA,,y,base,NA,,,NA,NA,NA,NA
2,white,AW2,NA,12/06/2025,NA,,y,tip,NA,Hydrozoa,1,NA,2,NA,NA
2,white,AW2,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
2,white,AW2,NA,12/06/2025,NA,,y,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
2,white,AW2,NA,12/06/2025,NA,,y,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
2,white,AW2,NA,12/06/2025,NA,,y,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
2,white,AW2,NA,12/06/2025,NA,,x,tip,NA,Pilosa,1,0.523598776,NA,NA,NA
2,white,AW2,NA,12/06/2025,NA,,y,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
2,white,AW2,NA,12/06/2025,NA,,y,tip,NA,Pilosa,1,0.523598776,NA,NA,NA
2,white,AW2,NA,12/06/2025,NA,,x,middle,NA,Spirobranchus,,NA,NA,4,NA
2,white,AW2,NA,12/06/2025,NA,,x,tip,NA,Spirobranchus,1,NA,NA,3,NA
2,white,AW2,NA,12/06/2025,NA,,y,base,NA,Spirobranchus,,NA,NA,1,NA
2,white,AW2,NA,12/06/2025,NA,,y,middle,NA,Spirobranchus,1,NA,NA,2,NA
20,blue,AB20,NA,04/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
20,blue,AB20,NA,04/06/2025,NA,,x,tip,NA,,,NA,NA,NA,NA
20,blue,AB20,NA,04/06/2025,NA,,y,tip,NA,,,NA,NA,NA,NA
20,blue,AB20,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
20,blue,AB20,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
20,blue,AB20,NA,04/06/2025,NA,,y,base,NA,Membranipora,0.5,0.196349541,NA,NA,NA
20,blue,AB20,NA,04/06/2025,NA,,y,base,NA,Membranipora,0.2,0.031415927,NA,NA,NA
20,blue,AB20,NA,04/06/2025,NA,,y,base,NA,Membranipora,0.2,0.031415927,NA,NA,NA
20,blue,AB20,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.8,0.502654825,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,base,NA,,,NA,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,middle,NA,Hydrozoa,0.3,NA,1,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,x,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,tip,NA,Membranipora,1,0.785398163,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
30,,AB30,NA,12/06/2025,NA,tag detached200,y,middle,NA,Pilosa,1.2,0.753982237,NA,NA,3
30,,AB30,NA,12/06/2025,NA,tag detached200,x,middle,NA,Spirobranchus,0.3,NA,NA,2,NA
21,blue,AB21,NA,02/07/2025,NA,,x,base,NA,,,NA,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,x,tip,NA,,,NA,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,base,NA,,,NA,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,middle,NA,,,NA,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,middle,NA,,,NA,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,tip,NA,,,NA,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,tip,NA,,,NA,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,x,tip,NA,Hydrozoa,,NA,5,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,middle,NA,Hydrozoa,,NA,7,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,tip,NA,Hydrozoa,,NA,6,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,x,middle,NA,Membranipora,2,3.141592654,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,x,middle,NA,Membranipora,1.5,1.767145868,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,base,NA,Membranipora,2,3.141592654,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,middle,NA,Membranipora,2.5,4.908738521,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,tip,NA,Membranipora,2,3.141592654,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,tip,NA,Membranipora,1.5,1.767145868,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,x,middle,NA,Pilosa,3,4.71238898,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,base,NA,Pilosa,2,2.094395102,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,tip,NA,Pilosa,4,8.37758041,NA,NA,NA
21,blue,AB21,NA,02/07/2025,NA,,y,base,NA,Spirobranchus,,NA,NA,10,NA
21,blue,AB21,NA,02/07/2025,NA,,y,middle,NA,Spirobranchus,,NA,NA,8,NA
21,blue,AB21,NA,02/07/2025,NA,,y,tip,NA,Spirobranchus,,NA,NA,7,NA
21,blue,AB21,NA,04/06/2025,NA,,y,base,NA,,na,NA,NA,NA,NA
