tag_no,tag_colour,seaweed_id,rock_no,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,sp,colony_length_max,colony_area,no_h,no_m,no_long_m,Tank
2,red,AR2,,12/06/2025,,,x,tip,,mm,0.3,0.070685835,,,,
2,red,AR2,,12/06/2025,,,y,base,,mm,0.2,0.031415927,,,,
2,red,AR2,,12/06/2025,,,y,base,,mm,0.2,0.031415927,,,,
2,red,AR2,,12/06/2025,,,y,base,,mm,0.6,0.282743339,,,,
2,red,AR2,,12/06/2025,,,y,middle,,mm,2.5,4.908738521,,,,
2,red,AR2,,12/06/2025,,,y,middle,,mm,2,3.141592654,,,,
2,red,AR2,,12/06/2025,,,y,middle,,mm,1,0.785398163,,,,
2,red,AR2,,12/06/2025,,,y,middle,,mm,1.5,1.767145868,,,,
2,red,AR2,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
2,red,AR2,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
2,red,AR2,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
2,red,AR2,,12/06/2025,,,t,middle,,ep,1.3,0.884881931,,,,
2,red,AR2,,12/06/2025,,,y,tip,,mm,0.6,0.282743339,,3,,
2,red,AR2,,12/06/2025,,,y,tip,,mm,0.4,0.125663706,,,,
2,red,AR2,,12/06/2025,,,y,tip,,mm,0.8,0.502654825,,,,
3,red,AR3,,04/06/2025,,tag detached_90,x,base,,mm,0.1,0.007853982,,,,5
3,red,AR3,,04/06/2025,,tag detached_90,x,middle,,mm,0.3,0.070685835,,,,5
3,red,AR3,,04/06/2025,,tag detached_90,x,middle,,mm,0.3,0.070685835,,,,5
3,red,AR3,,04/06/2025,,tag detached_90,x,tip,,mm,0.1,0.007853982,,,,5
3,red,AR3,,04/06/2025,,tag detached_90,x,tip,,mm,0.1,0.007853982,,,,5
3,red,AR3,,04/06/2025,,tag detached_90,y,base,,mm,0.8,0.502654825,,1,,5
3,red,AR3,,04/06/2025,,tag detached_90,y,base,,mm,0.1,0.007853982,,,,5
3,red,AR3,,04/06/2025,,tag detached_90,y,base,,mm,0.1,0.007853982,,,,5
3,red,AR3,,04/06/2025,,tag detached_90,y,middle,,mm,0.2,0.031415927,,5,,5
3,red,AR3,,04/06/2025,,tag detached_90,y,middle,,ep,1.1,0.633554518,,,,5
3,red,AR3,,04/06/2025,,tag detached_90,y,tip,,,,,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,base,,mm,0.2,0.031415927,,2,,5
95notag,,AR3,,12/06/2025,,tag detached,x,base,,mm,0.1,0.007853982,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,base,,mm,0.1,0.007853982,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,middle,,ep,0.7,0.2565634,16,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,middle,,mm,0.2,0.031415927,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,middle,,mm,0.2,0.031415927,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,middle,,mm,0.1,0.007853982,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,tip,,mm,0.5,0.196349541,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,tip,,mm,0.3,0.070685835,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,tip,,mm,0.4,0.125663706,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,tip,,mm,0.3,0.070685835,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,tip,,mm,0.3,0.070685835,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,tip,,mm,0.4,0.125663706,,,,5
95notag,,AR3,,12/06/2025,,tag detached,x,tip,,ep,1.2,0.753982237,,,,5
95notag,,AR3,,12/06/2025,,tag detached,y,base,,ep,0.4,0.083775804,,1,,5
95notag,,AR3,,12/06/2025,,tag detached,y,base,,ep,0.5,0.130899694,,,,5
95notag,,AR3,,12/06/2025,,tag detached,y,middle,,mm,0.6,0.282743339,5,4,,5
95notag,,AR3,,12/06/2025,,tag detached,y,tip,,mm,0.5,0.196349541,1,1,,5
95notag,,AR3,,12/06/2025,,tag detached,y,tip,,ep,0.3,0.04712389,,,,5
4,red,AR4,,04/06/2025,,,x,base,,,,,,,,
4,red,AR4,,04/06/2025,,,x,middle,,mm,2,3.141592654,,,,
4,red,AR4,,04/06/2025,,,x,tip,,mm,1.5,1.767145868,,,,
4,red,AR4,,04/06/2025,,,y,base,,mm,1,0.785398163,,,,
4,red,AR4,,04/06/2025,,,y,middle,,mm,,0,,1,,
4,red,AR4,,04/06/2025,,,y,tip,,,,,,,,
4,red,AR4,,12/06/2025,,mia,,,,,,,,,,
5,red,AR5,,04/06/2025,,,x,base,,,,,,1,,
5,red,AR5,,04/06/2025,,,x,middle,,,,,,,,
5,red,AR5,,04/06/2025,,,x,tip,,,,,,,,
5,red,AR5,,04/06/2025,,,y,base,,,,,,,,
5,red,AR5,,04/06/2025,,,y,middle,,ep,3,4.71238898,,,,
5,red,AR5,,04/06/2025,,,y,tip,,,,,,1,,
5,red,AR5,,12/06/2025,,,x,base,,,,,,1,,
5,red,AR5,,12/06/2025,,,x,middle,,,4,,2,1,,
5,red,AR5,,12/06/2025,,,x,middle,,,4,,,,,
5,red,AR5,,12/06/2025,,,x,middle,,,4,,,,,
5,red,AR5,,12/06/2025,,,x,middle,,,2,,,,,
5,red,AR5,,12/06/2025,,,x,middle,,,1,,,,,
5,red,AR5,,12/06/2025,,,x,middle,,,4,,,,,
5,red,AR5,,12/06/2025,,,x,tip,,,,,,,,
5,red,AR5,,12/06/2025,,,y,base,,,,,,,,
5,red,AR5,,12/06/2025,,,y,middle,,mm,0.3,0.070685835,,,,
5,red,AR5,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
5,red,AR5,,12/06/2025,,,y,middle,,ep,1,0.523598776,,,,
5,red,AR5,,12/06/2025,,,y,tip,,ep,3,4.71238898,4,1,,
6,red,AR6,,04/06/2025,,,x,base,,,,,,,,
6,red,AR6,,04/06/2025,,,x,middle,,mm,0.2,0.031415927,3,1,,
6,red,AR6,,04/06/2025,,,x,middle,,ep,1.3,0.884881931,,,,
6,red,AR6,,04/06/2025,,,x,tip,,,,,,,,
6,red,AR6,,04/06/2025,,,y,base,,mm,1.8,2.544690049,,1,,
6,red,AR6,,04/06/2025,,,y,middle,,mm,1.2,1.130973355,4,1,,
6,red,AR6,,04/06/2025,,,y,middle,,mm,1.2,1.130973355,,,,
6,red,AR6,,04/06/2025,,,y,middle,,mm,1.2,1.130973355,,,,
6,red,AR6,,04/06/2025,,,y,tip,,,,,,,,
6,red,AR6,,12/06/2025,,,x,base,,,,,,,,
6,red,AR6,,12/06/2025,,,x,middle,,mm,1.8,2.544690049,,4,,
6,red,AR6,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
6,red,AR6,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
6,red,AR6,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
6,red,AR6,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
6,red,AR6,,12/06/2025,,,x,tip,,mm,0.5,0.196349541,1,,1,
6,red,AR6,,12/06/2025,,,y,base,,mm,0.2,0.031415927,,2,,
6,red,AR6,,12/06/2025,,,y,base,,mm,0.2,0.031415927,,,,
6,red,AR6,,12/06/2025,,,y,middle,,ep,1,0.523598776,,1,,
6,red,AR6,,12/06/2025,,,y,middle,,mm,0.3,0.070685835,,,,
6,red,AR6,,12/06/2025,,,y,tip,,mm,0.5,0.196349541,,,,
7,red,AR7,,04/06/2025,,meristem only:clean,,,,,,,,,,
9,red,AR9,,04/06/2025,,,x,base,,,,,,,,
9,red,AR9,,04/06/2025,,,x,middle,,ep,0.5,0.130899694,,,,
9,red,AR9,,04/06/2025,,,x,middle,,mm,0.6,0.282743339,,,,
9,red,AR9,,04/06/2025,,,x,middle,,ep,0.3,0.04712389,,,,
9,red,AR9,,04/06/2025,,,x,tip,,ep,0.6,0.188495559,,,,
9,red,AR9,,04/06/2025,,,x,tip,,mm,0.3,0.070685835,,,,
9,red,AR9,,04/06/2025,,,y,base,,,,,,,,
9,red,AR9,,04/06/2025,,,y,middle,,mm,0.8,0.502654825,1,,,
9,red,AR9,,04/06/2025,,,y,tip,,,,,,,,
9,red,AR9,,12/06/2025,,,x,base,,,,,,1,,
9,red,AR9,,12/06/2025,,,x,middle,,mm,1,0.785398163,,2,,
9,red,AR9,,12/06/2025,,,x,tip,,ep,1,0.523598776,,,,
9,red,AR9,,12/06/2025,,,x,tip,,ep,1,0.523598776,,,,
9,red,AR9,,12/06/2025,,,x,tip,,ep,0.5,0.130899694,,,,
9,red,AR9,,12/06/2025,,,x,tip,,mm,0.2,0.031415927,,,,
9,red,AR9,,12/06/2025,,,x,tip,,mm,0.1,0.007853982,,1,,
9,red,AR9,,12/06/2025,,,y,base,,,,,,,,
9,red,AR9,,12/06/2025,,,y,middle,,ep,1.1,0.633554518,,3,,
9,red,AR9,,12/06/2025,,,y,middle,,ep,1,0.523598776,,,,
9,red,AR9,,12/06/2025,,,y,middle,,ep,0.6,0.188495559,,,,
9,red,AR9,,12/06/2025,,,y,middle,,mm,0.7,0.3848451,,,,
9,red,AR9,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
9,red,AR9,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
9,red,AR9,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
9,red,AR9,,12/06/2025,,,y,tip,,,,,,1,,
1,white,AW1,,04/06/2025,,,x,base,,ep,0.2,0.020943951,,,,
1,white,AW1,,04/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
1,white,AW1,,04/06/2025,,,x,tip,,mm,0.4,0.125663706,,,,
1,white,AW1,,04/06/2025,,,y,base,,ep,0.2,0.020943951,,,,
1,white,AW1,,04/06/2025,,,y,middle,,ep,0.3,0.04712389,,,,
1,white,AW1,,04/06/2025,,,y,middle,,mm,0.2,0.031415927,,2,,
1,white,AW1,,04/06/2025,,,y,tip,,mm,0.3,0.070685835,,,,
1,white,AW1,,04/06/2025,,,y,tip,,mm,0.3,0.070685835,,,,
1,white,AW1,,12/06/2025,,,x,base,,,,,,,,
1,white,AW1,,12/06/2025,,,x,middle,,ep,0.4,0.083775804,,,,
1,white,AW1,,12/06/2025,,,x,middle,,mm,0.3,0.070685835,,,,
1,white,AW1,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
1,white,AW1,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
1,white,AW1,,12/06/2025,,,x,tip,,ep,1,0.523598776,,,,
1,white,AW1,,12/06/2025,,,x,tip,,mm,0.4,0.125663706,,,,
1,white,AW1,,12/06/2025,,,y,base,,mm,0.2,0.031415927,,4,,
1,white,AW1,,12/06/2025,,,y,middle,,ep,1.3,0.884881931,,,,
1,white,AW1,,12/06/2025,,,y,middle,,ep,0.8,0.335103216,,,,
1,white,AW1,,12/06/2025,,,y,middle,,ep,0.6,0.188495559,,,,
1,white,AW1,,12/06/2025,,,y,tip,,mm,0.4,0.125663706,1,,,
1,white,AW1,,12/06/2025,,,y,tip,,mm,0.4,0.125663706,,,,
1,white,AW1,,02/07/2025,,,x,base,,mm,0.1,0.007853982,,,,
1,white,AW1,,02/07/2025,,,x,base,,mm,0.1,0.007853982,,,,
1,white,AW1,,02/07/2025,,,x,base,,mm,0.1,0.007853982,,,,
1,white,AW1,,02/07/2025,,,x,base,,,,,,4,,
1,white,AW1,,02/07/2025,,,y,base,,mm,0.4,0.125663706,,,,
1,white,AW1,,02/07/2025,,,y,base,,mm,0.4,0.125663706,,,,
1,white,AW1,,02/07/2025,,,y,base,,mm,0.2,0.031415927,,,,
1,white,AW1,,02/07/2025,,,y,base,,ep,0.2,0.020943951,,,,
1,white,AW1,,02/07/2025,,,y,base,,ep,1.5,1.178097245,,,,
1,white,AW1,,02/07/2025,,,y,base,,mm,0.1,0.007853982,,16,,
1,white,AW1,,02/07/2025,,,y,base,,,,,4,,,
10,white,AW10,,04/06/2025,,,x,base,,mm,1,0.785398163,,,,
10,white,AW10,,04/06/2025,,,x,base,,mm,0.8,0.502654825,,,,
10,white,AW10,,04/06/2025,,,x,middle,,mm,1.2,1.130973355,,,,
10,white,AW10,,04/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
10,white,AW10,,04/06/2025,,,x,tip,,mm,0.4,0.125663706,,,,
10,white,AW10,,04/06/2025,,,x,tip,,mm,0.2,0.031415927,,,,
10,white,AW10,,04/06/2025,,,x,tip,,mm,0.4,0.125663706,,,,
10,white,AW10,,04/06/2025,,,x,tip,,mm,0.5,0.196349541,,,,
10,white,AW10,,04/06/2025,,,y,base,,,,,,,,
10,white,AW10,,04/06/2025,,,y,middle,,mm,0.2,0.031415927,,1,,
10,white,AW10,,04/06/2025,,,y,tip,,mm,0.4,0.125663706,,2,,
10,white,AW10,,04/06/2025,,,y,tip,,mm,0.2,0.031415927,,,,
10,white,AW10,,12/06/2025,,tip missing ,x,base,,mm,0.2,0.031415927,1,2,,
10,white,AW10,,12/06/2025,,,x,base,,mm,0.1,0.007853982,,,,
10,white,AW10,,12/06/2025,,,x,middle,,mm,2.5,4.908738521,6,,,
10,white,AW10,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
10,white,AW10,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
10,white,AW10,,12/06/2025,,,y,base,,mm,1,0.785398163,,1,,
10,white,AW10,,12/06/2025,,,y,middle,,,,,3,,,
11,white,AW11,,04/06/2025,,,x,base,,mm,0.8,0.502654825,,,,
11,white,AW11,,04/06/2025,,,x,middle,,mm,0.3,0.070685835,4,,,
11,white,AW11,,04/06/2025,,,x,middle,,mm,0.3,0.070685835,,,,
11,white,AW11,,04/06/2025,,,x,middle,,mm,0.3,0.070685835,,,,
11,white,AW11,,04/06/2025,,,x,tip,,,,,,2,,
11,white,AW11,,04/06/2025,,,y,base,,mm,2,3.141592654,,,,
11,white,AW11,,04/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
11,white,AW11,,04/06/2025,,,y,middle,,mm,0.1,0.007853982,,,,
11,white,AW11,,04/06/2025,,,y,tip,,,na,,,,,
11,white,AW11,,12/06/2025,,,x,base,,mm,1.5,1.767145868,4,,,
11,white,AW11,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,3,,
11,white,AW11,,12/06/2025,,,x,middle,,mm,0.3,0.070685835,,,,
11,white,AW11,,12/06/2025,,,x,middle,,mm,0.3,0.070685835,,,,
11,white,AW11,,12/06/2025,,,x,tip,,mm,0.5,0.196349541,,2,,
11,white,AW11,,12/06/2025,,,x,tip,,mm,0.4,0.125663706,,,,
11,white,AW11,,12/06/2025,,,y,base,,,,,,,,
11,white,AW11,,12/06/2025,,,y,middle,,mm,1,0.785398163,,,,
11,white,AW11,,12/06/2025,,,y,middle,,mm,1,0.785398163,,,,
11,white,AW11,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
11,white,AW11,,12/06/2025,,,y,middle,,mm,0.1,0.007853982,,,,
11,white,AW11,,12/06/2025,,,y,middle,,mm,0.1,0.007853982,,,,
11,white,AW11,,12/06/2025,,1 x ascidian,y,tip,,ep,1.2,0.753982237,,1,,
11,white,AW11,,12/06/2025,,,y,tip,,mm,0.2,0.031415927,,,,
11,white,AW11,,12/06/2025,,,y,tip,,mm,0.2,0.031415927,,,,
12,white,AW12,,04/06/2025,,,x,base,,mm,1.5,1.767145868,,2,,
12,white,AW12,,04/06/2025,,,x,middle,,mm,0.8,0.502654825,,,,
12,white,AW12,,04/06/2025,,,x,tip,,mm,0.5,0.196349541,2,,,
12,white,AW12,,04/06/2025,,,y,base,,,na,,,,,
12,white,AW12,,04/06/2025,,,y,middle,,mm,0.2,0.031415927,,1,,
12,white,AW12,,04/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
12,white,AW12,,04/06/2025,,,y,tip,,ep,0.5,0.130899694,,,,
12,white,AW12,,04/06/2025,,,y,tip,,mm,0.4,0.125663706,,,,
12,white,AW12,,04/06/2025,,,y,tip,,mm,0.5,0.196349541,,,,
12,white,AW12,,12/06/2025,,,x,base,,mm,1,0.785398163,,1,,
12,white,AW12,,12/06/2025,,,x,middle,,mm,2,3.141592654,1,2,,
12,white,AW12,,12/06/2025,,,x,middle,,mm,2,3.141592654,,,,
12,white,AW12,,12/06/2025,,,x,tip,,,,,3,,,
12,white,AW12,,12/06/2025,,,y,base,,,,,,2,,
12,white,AW12,,12/06/2025,,,y,middle,,mm,4,12.56637061,,1,,
12,white,AW12,,12/06/2025,,,y,middle,,mm,2,3.141592654,,,,
12,white,AW12,,12/06/2025,,,y,middle,,mm,2,3.141592654,,,,
12,white,AW12,,12/06/2025,,,y,middle,,mm,2,3.141592654,,,,
12,white,AW12,,12/06/2025,,,y,middle,,mm,2,3.141592654,,,,
12,white,AW12,,12/06/2025,,,y,tip,,mm,0.5,0.196349541,2,,,
12,white,AW12,,12/06/2025,,,y,tip,,mm,0.5,0.196349541,,,,
12,white,AW12,,12/06/2025,,,y,tip,,mm,0.5,0.196349541,,,,
12,white,AW12,,12/06/2025,,,y,tip,,mm,0.4,0.125663706,,,,
12,white,AW12,,12/06/2025,,1 blue ray limpet,y,tip,,mm,0.2,0.031415927,,,,
13,white,AW13,,04/06/2025,,,x,base,,,,,,,,
13,white,AW13,,04/06/2025,,,x,middle,,mm,0.5,0.196349541,,,,
13,white,AW13,,04/06/2025,,,x,middle,,mm,0.8,0.502654825,,,,
13,white,AW13,,04/06/2025,,,x,middle,,mm,0.5,0.196349541,,,,
13,white,AW13,,04/06/2025,,,x,tip,,,,,,2,,
13,white,AW13,,04/06/2025,,,y,base,,,,,,,,
13,white,AW13,,04/06/2025,,,y,middle,,mm,1.2,1.130973355,,,,
13,white,AW13,,04/06/2025,,,y,middle,,mm,1.3,1.327322896,,,,
13,white,AW13,,04/06/2025,,,y,tip,,,,,,,,
13,white,AW13,,12/06/2025,,base only,x,base,,mm,1,0.785398163,,2,,
13,white,AW13,,12/06/2025,,base only,y,,,,,,,2,,
14,white,AW14,,02/07/2025,,,x,base,,mm,0.2,0.031415927,,,,
14,white,AW14,,02/07/2025,,,x,base,,mm,0.2,0.031415927,,,,
14,white,AW14,,02/07/2025,,,x,base,,,,,,6,,
14,white,AW14,,02/07/2025,,,y,base,,mm,0.1,0.007853982,,,,
14,white,AW14,,02/07/2025,,,y,base,,mm,0.1,0.007853982,,,,
14,white,AW14,,02/07/2025,,,y,base,,mm,0.1,0.007853982,,,,
14,white,AW14,,02/07/2025,,,y,base,,,,,,25,,
15,white,AW15,,04/06/2025,,,x,base,,,,,,,,
15,white,AW15,,04/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
15,white,AW15,,04/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
15,white,AW15,,04/06/2025,,,x,tip,,mm,0.4,0.125663706,,,,
15,white,AW15,,04/06/2025,,,x,tip,,mm,0.3,0.070685835,,,,
15,white,AW15,,04/06/2025,,,y,base,,,,,,,,
15,white,AW15,,04/06/2025,,,y,middle,,mm,0.4,0.125663706,,1,,
15,white,AW15,,04/06/2025,,,y,middle,,mm,0.4,0.125663706,,,,
15,white,AW15,,04/06/2025,,,y,middle,,ep,0.5,0.130899694,,,,
15,white,AW15,,04/06/2025,,,y,tip,,mm,0.5,0.196349541,1,,,
15,white,AW15,,12/06/2025,,,x,base,,,,,,,,
15,white,AW15,,12/06/2025,,,x,middle,,mm,3,7.068583471,,,,
15,white,AW15,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
15,white,AW15,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
15,white,AW15,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
15,white,AW15,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
15,white,AW15,,12/06/2025,,,x,middle,,ep,0.8,0.335103216,,,,
15,white,AW15,,12/06/2025,,,x,tip,,mm,0.4,0.125663706,,,,
15,white,AW15,,12/06/2025,,,x,tip,,mm,0.3,0.070685835,,,,
15,white,AW15,,12/06/2025,,,y,base,,,,,,,,
15,white,AW15,,12/06/2025,,,y,middle,,mm,2.5,4.908738521,,1,,
15,white,AW15,,12/06/2025,,,y,middle,,ep,1.1,0.633554518,,,,
15,white,AW15,,12/06/2025,,,y,middle,,mm,0.6,0.282743339,,,,
15,white,AW15,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
15,white,AW15,,12/06/2025,,,y,tip,,,,,,,,
16,white,AW16,,04/06/2025,,,x,base,,,,,,,,
16,white,AW16,,04/06/2025,,,x,middle,,ep,1,0.523598776,,,,
16,white,AW16,,04/06/2025,,,x,middle,,ep,1,0.523598776,,,,
16,white,AW16,,04/06/2025,,,x,middle,,mm,0.5,0.196349541,,,,
16,white,AW16,,04/06/2025,,,x,tip,,ep,0.4,0.083775804,,1,,
16,white,AW16,,04/06/2025,,,y,base,,mm,0.2,0.031415927,,1,,
16,white,AW16,,04/06/2025,,,y,middle,,mm,0.4,0.125663706,,,,
16,white,AW16,,04/06/2025,,,y,middle,,mm,0.3,0.070685835,,,,
16,white,AW16,,04/06/2025,,,y,middle,,mm,0.1,0.007853982,,,,
16,white,AW16,,04/06/2025,,,y,tip,,mm,0.2,0.031415927,,,,
16,white,AW16,,12/06/2025,,,x,base,,,,,,1,,
16,white,AW16,,12/06/2025,,,x,middle,,mm,0.3,0.070685835,,1,,
16,white,AW16,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
16,white,AW16,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
16,white,AW16,,12/06/2025,,,x,tip,,mm,3,7.068583471,,4,,
16,white,AW16,,12/06/2025,,,y,base,,,,,,1,,
16,white,AW16,,12/06/2025,,,y,middle,,ep,1.4,1.0262536,,3,,
16,white,AW16,,12/06/2025,,,y,middle,,ep,1,0.523598776,,,,
16,white,AW16,,12/06/2025,,,y,middle,,mm,2.5,4.908738521,,,,
16,white,AW16,,12/06/2025,,,y,middle,,mm,1,0.785398163,,,,
16,white,AW16,,12/06/2025,,,y,middle,,mm,0.3,0.070685835,,,,
16,white,AW16,,12/06/2025,,,y,middle,,mm,0.3,0.070685835,,,,
16,white,AW16,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
16,white,AW16,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
16,white,AW16,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
16,white,AW16,,12/06/2025,,,y,middle,,mm,1,0.785398163,,,,
16,white,AW16,,12/06/2025,,,y,tip,,ep,0.6,0.188495559,,,,
16,white,AW16,,12/06/2025,,,y,tip,,ep,0.3,0.04712389,,,,
2,white,AW2,,04/06/2025,,,x,base,,,,,,,,
2,white,AW2,,04/06/2025,,,x,middle,,ep,0.4,0.083775804,,,,
2,white,AW2,,04/06/2025,,,x,tip,,,,,,1,,
2,white,AW2,,04/06/2025,,,y,base,,,,,,,,
2,white,AW2,,04/06/2025,,,y,middle,,,,,,,,
2,white,AW2,,04/06/2025,,,y,tip,,ep,0.5,0.130899694,,,,
2,white,AW2,,04/06/2025,,,y,tip,,mm,0.2,0.031415927,,,,
2,white,AW2,,04/06/2025,,,y,tip,,mm,0.3,0.070685835,,,,
2,white,AW2,,04/06/2025,,,y,tip,,mm,0.2,0.031415927,,,,
2,white,AW2,,12/06/2025,,,x,base,,,,,,,,
2,white,AW2,,12/06/2025,,,x,middle,,,,,,4,,
2,white,AW2,,12/06/2025,,,x,tip,,ep,1,0.523598776,,3,,
2,white,AW2,,12/06/2025,,,y,base,,,,,,1,,
2,white,AW2,,12/06/2025,,,y,middle,,ep,1,0.523598776,,2,,
2,white,AW2,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
2,white,AW2,,12/06/2025,,,y,tip,,ep,1,0.523598776,2,,,
2,white,AW2,,12/06/2025,,,y,tip,,mm,0.4,0.125663706,,,,
2,white,AW2,,12/06/2025,,,y,tip,,mm,0.4,0.125663706,,,,
2,white,AW2,,12/06/2025,,,y,tip,,mm,0.4,0.125663706,,,,
120notag,,AW3,,04/06/2025,,tag detached,x,base,,,,,,,,3
120notag,,AW3,,04/06/2025,,tag detached,x,base,,mm,0.2,0.031415927,,,,3
120notag,,AW3,,04/06/2025,,tag detached,x,base,,mm,1,0.785398163,,,,3
120notag,,AW3,,04/06/2025,,tag detached,x,middle,,mm,1,0.785398163,,,,3
120notag,,AW3,,04/06/2025,,tag detached,x,middle,,ep,1,0.523598776,,,,3
120notag,,AW3,,04/06/2025,,tag detached,x,middle,,ep,0.5,0.130899694,,,,3
120notag,,AW3,,04/06/2025,,tag detached,x,tip,,ep,1.5,1.178097245,3,1,,3
120notag,,AW3,,04/06/2025,,tag detached,x,tip,,ep,1,0.523598776,,,,3
120notag,,AW3,,04/06/2025,,tag detached,x,tip,,ep,1.3,0.884881931,,,,3
120notag,,AW3,,04/06/2025,,tag detached,y,base,,,,,,,,3
120notag,,AW3,,04/06/2025,,tag detached,y,middle,,mm,0.2,0.031415927,,,,3
120notag,,AW3,,04/06/2025,,tag detached,y,middle,,mm,0.3,0.070685835,,,,3
120notag,,AW3,,04/06/2025,,tag detached,y,tip,,mm,1.5,1.767145868,,,,3
120notag,,AW3,,04/06/2025,,tag detached,y,tip,,mm,1,0.785398163,,,,3
120notag,,AW3,,04/06/2025,,tag detached,y,tip,,mm,1.5,1.767145868,,,,3
120notag,,AW3,,04/06/2025,,tag detached,y,tip,,mm,1,0.785398163,,,,3
3,white,AW3,,12/06/2025,,,x,base,,mm,0.1,0.007853982,,,,
3,white,AW3,,12/06/2025,,,x,base,,mm,0.1,0.007853982,,1,,
3,white,AW3,,12/06/2025,,,x,middle,,mm,1,0.785398163,,1,,
3,white,AW3,,12/06/2025,,,x,tip,,mm,1.5,1.767145868,,1,,
3,white,AW3,,12/06/2025,,,y,base,,,,,,1,,
3,white,AW3,,12/06/2025,,,y,middle,,ep,1.5,1.178097245,,,,
3,white,AW3,,12/06/2025,,,y,middle,,ep,1.2,0.753982237,,,,
3,white,AW3,,12/06/2025,,,y,middle,,mm,0.3,0.070685835,,,,
3,white,AW3,,12/06/2025,,,y,middle,,mm,0.3,0.070685835,,,,
3,white,AW3,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
3,white,AW3,,12/06/2025,,,y,tip,,,,,,3,,
3,white,AW3,,02/07/2025,,,x,base,,mm,0.1,0.007853982,,,,
3,white,AW3,,02/07/2025,,,x,base,,,,,,11,,
3,white,AW3,,02/07/2025,,,x,middle,,mm,0.5,0.196349541,,,,
3,white,AW3,,02/07/2025,,,x,middle,,mm,0.5,0.196349541,,,,
3,white,AW3,,02/07/2025,,,x,middle,,ep,2.5,3.272492347,,,,
3,white,AW3,,02/07/2025,,,x,middle,,,,,6,,,
3,white,AW3,,02/07/2025,,,y,base,,mm,0.2,0.031415927,,,,
3,white,AW3,,02/07/2025,,,y,base,,mm,0.2,0.031415927,,,,
3,white,AW3,,02/07/2025,,,y,base,,mm,0.1,0.007853982,,,,
3,white,AW3,,02/07/2025,,,y,base,,mm,0.2,0.031415927,,,,
3,white,AW3,,02/07/2025,,,y,base,,mm,0.1,0.007853982,,,,
3,white,AW3,,02/07/2025,,,y,base,,,,,,9,,
3,white,AW3,,02/07/2025,,,y,middle,,mm,1,0.785398163,,,,
3,white,AW3,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
3,white,AW3,,02/07/2025,,,y,middle,,,,,,1,,
4,white,AW4,,04/06/2025,,,x,base,,,,,,1,,
4,white,AW4,,04/06/2025,,,x,middle,,ep,1.2,0.753982237,,1,,
