seaweed,sample_code,site,date,day,month,year,sample_type,total_sample_abund,Group_precise,abundance,taxa,zooplankton,reads
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.109412711,Thalassiosira rotula.1,,0.109412711
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.096540628,Thalassiosira punctigera.1,,0.096540628
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.03539823,Skeletonema subsalsum,,0.03539823
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.270313757,Thalassionema nitzschioides,,0.270313757
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,2.082059533,Minutocellus polymorphus.7,,2.082059533
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.495575221,Minutocellus polymorphus.8,,0.495575221
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,1.049074819,Minutocellus polymorphus.9,,1.049074819
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.109412711,Minutocellus polymorphus.11,,0.109412711
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.743362832,Minutocellus polymorphus.12,,0.743362832
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.138374899,Minutocellus polymorphus.14,,0.138374899
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.170555109,Ditylum brightwellii.4,,0.170555109
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.109412711,Dimeregramma acutum.2,,0.109412711
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.080450523,Minutocellus polymorphus.21,,0.080450523
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.074014481,Hemiaulus sinensis.3,,0.074014481
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,13.90506838,Cassiopea xamachana,,13.90506838
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.054706356,Aurelia sp. 11 sensu Dawson et al. (2005),,0.054706356
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.012872084,Cassiopea sp. PGNIMCP,,0.012872084
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.025744167,Aurelia sp. 11 sensu Dawson et al. (2005).1,,0.025744167
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.019308126,Asterias rubens.3,,0.019308126
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.064360418,Endoxocrinus parrae,,0.064360418
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.041834272,Ophiothrix fragilis,,0.041834272
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.920353982,Urodasys sp. 114a.1,,0.920353982
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.183427192,Urodasys sp. 114a.3,,0.183427192
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.077232502,Urodasys sp. 114a.7,,0.077232502
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.405470636,Urodasys sp. 114a.8,,0.405470636
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.012872084,Urodasys sp. 114a.24,,0.012872084
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.218825422,Hyleoglomeris sp.,,0.218825422
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.189863234,Monostilifera sp.,,0.189863234
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.028962188,Scopalina ruetzleri,,0.028962188
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.019308126,Echinodictyum mesenterinum,,0.019308126
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.083668544,Asplanchna sieboldii.3,,0.083668544
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.189863234,Tubificoides sp. CED,,0.189863234
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.022526146,Tripleuchlanis plicata.1,,0.022526146
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.160901046,invertebrate environmental sample.4,,0.160901046
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.051488335,invertebrate environmental sample.17,,0.051488335
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.151246983,Tubificoides benedii,,0.151246983
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,no,0.057924377,Enchytraeus albidus,,0.057924377
Alaria,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,Polychaeta,0.14159292,Trichobranchus glacialis,,0.14159292
Saccharina,Pabay_29_11_21_3,Pabay,29_11_2021,29,11,2021,reads,15537.5,Polychaeta,0.14159292,Trichobranchus glacialis,,0.14159292
Alaria,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,Bryozoa,2.138492872,Electra pilosa,,2.138492872
Saccharina,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,Bryozoa,2.138492872,Electra pilosa,,2.138492872
Alaria,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,1.120162933,Ditylum brightwellii,,1.120162933
Alaria,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,1.221995927,Guinardia delicatula.7,,1.221995927
Alaria,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,1.018329939,Chaetoceros socialis.2,,1.018329939
Alaria,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,0.814663951,Minutocellus polymorphus.7,,0.814663951
Alaria,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,0.916496945,Cassiopea xamachana.3,,0.916496945
Alaria,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,4.582484725,Urodasys sp. 114a.2,,4.582484725
Alaria,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,3.054989817,Monostilifera sp.,,3.054989817
Alaria,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,1.120162933,Monogononta sp. R35_CoastL,,1.120162933
Alaria,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,1.018329939,Tripleuchlanis plicata,,1.018329939
Saccharina,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,1.120162933,Ditylum brightwellii,,1.120162933
Saccharina,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,1.221995927,Guinardia delicatula.7,,1.221995927
Saccharina,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,1.018329939,Chaetoceros socialis.2,,1.018329939
Saccharina,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,0.814663951,Minutocellus polymorphus.7,,0.814663951
Saccharina,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,0.916496945,Cassiopea xamachana.3,,0.916496945
Saccharina,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,4.582484725,Urodasys sp. 114a.2,,4.582484725
Saccharina,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,3.054989817,Monostilifera sp.,,3.054989817
Saccharina,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,1.120162933,Monogononta sp. R35_CoastL,,1.120162933
Saccharina,Pabay_30_10_21_1,Pabay,30_10_2021,30,10,2021,reads,491,no,1.018329939,Tripleuchlanis plicata,,1.018329939
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,Bivalvia,0.033888253,Montacutona sigalionidcola.1,,0.033888253
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,Bivalvia,0.033888253,Montacutona sigalionidcola.1,,0.033888253
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,Copepoda,0.097428729,Oithona nana,,0.097428729
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,Copepoda,0.097428729,Oithona nana,,0.097428729
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,Hydrozoa,0.012708095,Tiaropsis multicirrata,,0.012708095
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,Hydrozoa,0.012708095,Tiaropsis multicirrata,,0.012708095
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,Malacostraca,0.173677299,Caridea sp. LPdivOTU7,,0.173677299
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,Malacostraca,0.173677299,Caridea sp. LPdivOTU7,,0.173677299
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.008472063,Chaetoceros tenuissimus.5,,0.008472063
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.059304444,Minutocellus polymorphus.7,,0.059304444
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.029652222,Asterias rubens.2,,0.029652222
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.059304444,Urodasys sp. 114a.3,,0.059304444
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.055068412,Urodasys sp. 114a.15,,0.055068412
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.021180158,Urodasys sp. 114a.23,,0.021180158
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.097428729,Monostilifera sp..5,,0.097428729
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.033888253,Synchaeta vorax,,0.033888253
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.012708095,Brachionus rubens,,0.012708095
Alaria,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.008472063,Crustacea environmental sample,,0.008472063
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.008472063,Chaetoceros tenuissimus.5,,0.008472063
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.059304444,Minutocellus polymorphus.7,,0.059304444
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.029652222,Asterias rubens.2,,0.029652222
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.059304444,Urodasys sp. 114a.3,,0.059304444
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.055068412,Urodasys sp. 114a.15,,0.055068412
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.021180158,Urodasys sp. 114a.23,,0.021180158
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.097428729,Monostilifera sp..5,,0.097428729
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.033888253,Synchaeta vorax,,0.033888253
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.012708095,Brachionus rubens,,0.012708095
Saccharina,Pabay_30_10_21_3,Pabay,30_10_2021,30,10,2021,reads,11803.5,no,0.008472063,Crustacea environmental sample,,0.008472063
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Bivalvia,0.248173854,Dosinia exoleta,,0.248173854
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Bivalvia,0.003308985,Musculus sp. CROBB104.1,,0.003308985
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Bivalvia,0.248173854,Dosinia exoleta,,0.248173854
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Bivalvia,0.003308985,Musculus sp. CROBB104.1,,0.003308985
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Branchiopoda,0.057907233,Evadne sp.,,0.057907233
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Branchiopoda,0.057907233,Evadne sp.,,0.057907233
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Copepoda,0.023990139,Temora sp.,,0.023990139
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Copepoda,0.032262601,Temora sp..2,,0.032262601
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Copepoda,0.023990139,Temora sp.,,0.023990139
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Copepoda,0.032262601,Temora sp..2,,0.032262601
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Gastropoda,0.011581447,Rissoa guernei,,0.011581447
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Gastropoda,0.032262601,Atlanta ariejansseni,,0.032262601
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Gastropoda,0.027299124,Placida dendritica,,0.027299124
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Gastropoda,0.014890431,Mitrella moleculina.1,,0.014890431
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Gastropoda,0.011581447,Rissoa guernei,,0.011581447
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Gastropoda,0.032262601,Atlanta ariejansseni,,0.032262601
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Gastropoda,0.027299124,Placida dendritica,,0.027299124
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Gastropoda,0.014890431,Mitrella moleculina.1,,0.014890431
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Hydrozoa,1.484079647,Clytia sp. 2 AFC-2016,,1.484079647
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Hydrozoa,0.013235939,Obelia dichotoma.3,,0.013235939
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Hydrozoa,0.004136231,Clytia sp. 1 SL-2013.3,,0.004136231
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Hydrozoa,1.484079647,Clytia sp. 2 AFC-2016,,1.484079647
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Hydrozoa,0.013235939,Obelia dichotoma.3,,0.013235939
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Hydrozoa,0.004136231,Clytia sp. 1 SL-2013.3,,0.004136231
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Malacostraca,0.013235939,Jassa herdmani,,0.013235939
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,Malacostraca,0.013235939,Jassa herdmani,,0.013235939
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.002481739,Ditylum brightwellii.1,,0.002481739
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.001654492,Pinnularia subanglica,,0.001654492
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.091824326,Emiliania huxleyi,,0.091824326
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.658487959,Skeletonema menzelii,,0.658487959
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.002481739,Dinobryon cylindricollarium,,0.002481739
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.009099708,Skeletonema potamos,,0.009099708
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004136231,Skeletonema marinoi,,0.004136231
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.008272462,Thalassiosira punctigera,,0.008272462
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004963477,Skeletonema menzelii.3,,0.004963477
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.059561725,Thalassionema nitzschioides,,0.059561725
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.675860129,Ditylum brightwellii.3,,0.675860129
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.508756401,Cassiopea xamachana,,0.508756401
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.011581447,Urodasys sp. 114a.2,,0.011581447
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.031435355,Microstomum compositum,,0.031435355
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.055425494,Trichocerca capucina,,0.055425494
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004963477,Monogononta sp. R35_CoastL.2,,0.004963477
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.470703077,invertebrate environmental sample,,0.470703077
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.006617969,invertebrate environmental sample.26,,0.006617969
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.002481739,Ditylum brightwellii.1,,0.002481739
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.001654492,Pinnularia subanglica,,0.001654492
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.091824326,Emiliania huxleyi,,0.091824326
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.658487959,Skeletonema menzelii,,0.658487959
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.002481739,Dinobryon cylindricollarium,,0.002481739
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.009099708,Skeletonema potamos,,0.009099708
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004136231,Skeletonema marinoi,,0.004136231
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.008272462,Thalassiosira punctigera,,0.008272462
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004963477,Skeletonema menzelii.3,,0.004963477
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.059561725,Thalassionema nitzschioides,,0.059561725
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.675860129,Ditylum brightwellii.3,,0.675860129
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.508756401,Cassiopea xamachana,,0.508756401
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.011581447,Urodasys sp. 114a.2,,0.011581447
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.031435355,Microstomum compositum,,0.031435355
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.055425494,Trichocerca capucina,,0.055425494
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004963477,Monogononta sp. R35_CoastL.2,,0.004963477
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.470703077,invertebrate environmental sample,,0.470703077
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.006617969,invertebrate environmental sample.26,,0.006617969
Alaria,Pabay_30_6_22_2,Pabay,30_6_2022,30,6,2022,reads,1495,Hydrozoa,1.10367893,Aglaophenia tubulifera.2,,1.10367893
Alaria,Pabay_30_6_22_2,Pabay,30_6_2022,30,6,2022,reads,1495,Hydrozoa,0.568561873,Forskalia tholoides,,0.568561873
Saccharina,Pabay_30_6_22_2,Pabay,30_6_2022,30,6,2022,reads,1495,Hydrozoa,1.10367893,Aglaophenia tubulifera.2,,1.10367893
Saccharina,Pabay_30_6_22_2,Pabay,30_6_2022,30,6,2022,reads,1495,Hydrozoa,0.568561873,Forskalia tholoides,,0.568561873
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.0224709,Minutocellus polymorphus.9,,0.0224709
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.05168307,Dimeregramma acutum.2,,0.05168307
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.01348254,Cassiopea xamachana,,0.01348254
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.01348254,Urodasys sp. 114a.21,,0.01348254
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.00449418,Urodasys sp. 114a.27,,0.00449418
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,5.244708103,invertebrate environmental sample,,5.244708103
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.087636511,invertebrate environmental sample.1,,0.087636511
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.0224709,Minutocellus polymorphus.9,,0.0224709
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.05168307,Dimeregramma acutum.2,,0.05168307
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.01348254,Cassiopea xamachana,,0.01348254
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.01348254,Urodasys sp. 114a.21,,0.01348254
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.00449418,Urodasys sp. 114a.27,,0.00449418
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,5.244708103,invertebrate environmental sample,,5.244708103
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.087636511,invertebrate environmental sample.1,,0.087636511
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Branchiopoda,0.162520315,Evadne sp..1,,0.162520315
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Branchiopoda,0.08376047,Evadne sp..2,,0.08376047
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Branchiopoda,0.162520315,Evadne sp..1,,0.162520315
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Branchiopoda,0.08376047,Evadne sp..2,,0.08376047
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.048756095,Clytia sp. 2 AFC-2016,,0.048756095
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.118764846,Garveia annulata,,0.118764846
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.051256407,Aglaophenia tubulifera.1,,0.051256407
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.001250156,Clytia sp. 2 AFC-2016.7,,0.001250156
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.048756095,Clytia sp. 2 AFC-2016,,0.048756095
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.118764846,Garveia annulata,,0.118764846
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.051256407,Aglaophenia tubulifera.1,,0.051256407
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.001250156,Clytia sp. 2 AFC-2016.7,,0.001250156
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.008751094,Phaeocystis globosa.2,,0.008751094
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,3.207900988,Skeletonema menzelii,,3.207900988
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.141267658,Cyclotella cryptica.1,,0.141267658
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.005000625,Thalassiosira nordenskioeldii,,0.005000625
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.056257032,Cyclotella cryptica.2,,0.056257032
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.011251406,Skeletonema potamos.1,,0.011251406
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,3.680460058,Minutocellus polymorphus.7,,3.680460058
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.301287661,Ditylum brightwellii.3,,0.301287661
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,1.512689086,Minutocellus polymorphus.8,,1.512689086
