seaweed,sample_code,site,location,station_no,date,day,month,year,notes_on_blades,sample_no,total_phytoplankton,total_zooplankton,total_reads,sample_type,species_original,species_cleaned,plankton_type,phytoplank_abundance,zooplank_abundance,e_dna_reads,kingdom,phylum,class,order,family,genus,species_binomial
Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,NA,6,5545,106,1414,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_10_4_22_1,Pabay,NE,1,10_4_2022,10,4,2022,2 blades? clean blade but very broken,14,146014,878,4566,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_10_4_22_2,Pabay,NW,2,10_4_2022,10,4,2022,"full blade, white tufts",14,110589,437,12291.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_10_4_22_3,Pabay,Mid,3,10_4_2022,10,4,2022,"full blade, white tufts",14,110897,1385,93132,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.094489542,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_13_11_21_1,Pabay,NE,1,13_11_2021,13,11,2021,NA,4,2541,3145,3404,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_13_11_21_2,Pabay,NW,2,13_11_2021,13,11,2021,NA,4,8548,2096,703,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_13_11_21_3,Pabay,Mid,3,13_11_2021,13,11,2021,NA,4,2772,3412,48155.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.065413089,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_14_1_22_1,Pabay,NE,1,14_1_2022,14,1,2022,NA,8,5545,1038,9660.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.031054293,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_14_1_22_2,Pabay,NW,2,14_1_2022,14,1,2022,NA,8,3697,1241,9564.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.381619531,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_14_1_22_3,Pabay,Mid,3,14_1_2022,14,1,2022,NA,8,3466,2568,9612.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.205461638,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_15_6_21_1,Pabay,NE,1,15_6_2021,15,6,2021,NA,1,153869,2075,34636,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_15_6_21_2,Pabay,NW,2,15_6_2021,15,6,2021,NA,1,234731,13753,41126.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_15_6_21_3,Pabay,Mid,3,15_6_2021,15,6,2021,NA,1,143472,7914,15347,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_15_7_22_1,Pabay,NE,1,15_7_2022,15,7,2022,NA,18,NA,17412,36823.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,NA,18,NA,15621,15381.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,NA,18,NA,22346,31703.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,NA,2,24721,23875,16711.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,NA,2,23566,19499,12941.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,NA,2,24490,16679,6499,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,NA,7,1617,685,598.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,NA,7,3466,766,624,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,NA,7,2079,369,7662.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,1797448,2659,1093,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,1 blade alaria and other blades are Sacchorhiza polyschides and laminaria,13,1409772,6065,2658,eDNA,Temora sp.,Temora sp.,NA,NA,NA,2.445447705,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,1 blade alaria and 11 of Sacchoriza,13,1739690,5050,2908.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,tufts visible and some hydroids,16,NA,18066,5717,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,tufts,16,NA,16045,46114.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,tufts,16,NA,21498,3883.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_25_2_22_1,Pabay,NE,1,25_2_2022,25,2,2022,17 blades,10,13631,689,7907,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_25_2_22_2,Pabay,NW,2,25_2_2022,25,2,2022,NA,10,17328,993,12847.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.416423429,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_25_2_22_3,Pabay,Mid,3,25_2_2022,25,2,2022,NA,10,8548,855,6863.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,NA,5,1155,519,10058.75,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.541816826,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,NA,5,3697,678,4580,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.895196507,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_29_11_21_3,Pabay,Mid,3,29_11_2021,29,11,2021,NA,5,2541,836,15537.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.437650845,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_1_22_1,Pabay,NE,1,30_1_2022,30,1,2022,"one blade, clean",9,NA,206,NA,eDNA,Temora sp.,Temora sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_1_22_2,Pabay,NW,2,30_1_2022,30,1,2022,NA,9,NA,825,NA,eDNA,Temora sp.,Temora sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_1_22_3,Pabay,Mid,3,30_1_2022,30,1,2022,NA,9,NA,380,NA,eDNA,Temora sp.,Temora sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_10_21_1,Pabay,NE,1,30_10_2021,30,10,2021,NA,3,4621,5131,491,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_10_21_2,Pabay,NW,2,30_10_2021,30,10,2021,NA,3,7855,3618,1226.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,NA,3,3234,3096,11803.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,NA,17,NA,11797,60441.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.023990139,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_6_22_2,Pabay,NW,2,30_6_2022,30,6,2022,NA,17,NA,19190,1495,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_6_22_3,Pabay,Mid,3,30_6_2022,30,6,2022,NA,17,NA,14882,21309,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_7_22_1,Pabay,NE,1,30_7_2022,30,7,2022,NA,19,NA,6160,11825.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_7_22_2,Pabay,NW,2,30_7_2022,30,7,2022,NA,19,NA,11883,22251,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,NA,19,NA,5119,39995,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,blade cut in half,15,NA,13623,16931.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_7_5_22_2,Pabay,NW,2,7_5_2022,7,5,2022,"3 blades in one bottle, all had tufts",15,NA,15613,9577.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_7_5_22_3,Pabay,Mid,3,7_5_2022,7,5,2022,entire blade,15,NA,7591,12495,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_8_2_22_1,Pabay,NE,1,8_2_2022,8,2,2022,NA,11,NA,155,8453,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.023660239,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_8_2_22_2,Pabay,NW,2,8_2_2022,8,2,2022,NA,11,5083,849,3594.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0.111281124,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,NA,11,8779,719,5686,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,"10 blades, clean",12,56141,3181,18127.5,eDNA,Temora sp.,Temora sp.,NA,NA,NA,1.177768584,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,NA,12,30034,5044,12718,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,NA,12,72545,6510,27323,eDNA,Temora sp.,Temora sp.,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alaria,Pabay_10_12_21_1,Pabay,NE,1,10_12_2021,10,12,2021,NA,6,3928,178,1412.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,NA,6,462,462,1191.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,NA,6,5545,106,1414,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_10_4_22_1,Pabay,NE,1,10_4_2022,10,4,2022,2 blades? clean blade but very broken,14,146014,878,4566,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_10_4_22_2,Pabay,NW,2,10_4_2022,10,4,2022,"full blade, white tufts",14,110589,437,12291.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_10_4_22_3,Pabay,Mid,3,10_4_2022,10,4,2022,"full blade, white tufts",14,110897,1385,93132,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_13_11_21_1,Pabay,NE,1,13_11_2021,13,11,2021,NA,4,2541,3145,3404,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_13_11_21_2,Pabay,NW,2,13_11_2021,13,11,2021,NA,4,8548,2096,703,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_13_11_21_3,Pabay,Mid,3,13_11_2021,13,11,2021,NA,4,2772,3412,48155.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0.064374786,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_14_1_22_1,Pabay,NE,1,14_1_2022,14,1,2022,NA,8,5545,1038,9660.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_14_1_22_2,Pabay,NW,2,14_1_2022,14,1,2022,NA,8,3697,1241,9564.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_14_1_22_3,Pabay,Mid,3,14_1_2022,14,1,2022,NA,8,3466,2568,9612.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_15_6_21_1,Pabay,NE,1,15_6_2021,15,6,2021,NA,1,153869,2075,34636,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_15_6_21_2,Pabay,NW,2,15_6_2021,15,6,2021,NA,1,234731,13753,41126.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_15_6_21_3,Pabay,Mid,3,15_6_2021,15,6,2021,NA,1,143472,7914,15347,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_15_7_22_1,Pabay,NE,1,15_7_2022,15,7,2022,NA,18,NA,17412,36823.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,NA,18,NA,15621,15381.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,NA,18,NA,22346,31703.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,NA,2,24721,23875,16711.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,NA,2,23566,19499,12941.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,NA,2,24490,16679,6499,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,NA,7,1617,685,598.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,NA,7,3466,766,624,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,NA,7,2079,369,7662.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,1797448,2659,1093,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,1 blade alaria and other blades are Sacchorhiza polyschides and laminaria,13,1409772,6065,2658,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,1 blade alaria and 11 of Sacchoriza,13,1739690,5050,2908.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,tufts visible and some hydroids,16,NA,18066,5717,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,tufts,16,NA,16045,46114.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,tufts,16,NA,21498,3883.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_25_2_22_1,Pabay,NE,1,25_2_2022,25,2,2022,17 blades,10,13631,689,7907,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_25_2_22_2,Pabay,NW,2,25_2_2022,25,2,2022,NA,10,17328,993,12847.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_25_2_22_3,Pabay,Mid,3,25_2_2022,25,2,2022,NA,10,8548,855,6863.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,NA,5,1155,519,10058.75,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,NA,5,3697,678,4580,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_29_11_21_3,Pabay,Mid,3,29_11_2021,29,11,2021,NA,5,2541,836,15537.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_30_1_22_1,Pabay,NE,1,30_1_2022,30,1,2022,"one blade, clean",9,NA,206,NA,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,NA,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_30_1_22_2,Pabay,NW,2,30_1_2022,30,1,2022,NA,9,NA,825,NA,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,NA,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_30_1_22_3,Pabay,Mid,3,30_1_2022,30,1,2022,NA,9,NA,380,NA,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,NA,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_30_10_21_1,Pabay,NE,1,30_10_2021,30,10,2021,NA,3,4621,5131,491,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_30_10_21_2,Pabay,NW,2,30_10_2021,30,10,2021,NA,3,7855,3618,1226.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,NA,3,3234,3096,11803.5,eDNA,Thalassiosira nordenskioeldii,Thalassiosira nordenskioeldii,Phytoplankton,NA,NA,0,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
