seaweed,sample_code,site,date,day,month,year,sample_type,total_sample_abund,Group_precise,abundance,,taxa,,,,,,,
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.001654492,,Pinnularia subanglica,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia subanglica
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.091824326,,Emiliania huxleyi,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,Emiliania huxleyi
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.658487959,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.002481739,,Dinobryon cylindricollarium,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,Dinobryon cylindricollarium
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.009099708,,Skeletonema potamos,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema potamos
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004136231,,Skeletonema marinoi,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema marinoi
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.008272462,,Thalassiosira punctigera,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira punctigera
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004963477,,Skeletonema menzelii.3,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.059561725,,Thalassionema nitzschioides,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.675860129,,Ditylum brightwellii.3,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.508756401,,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.011581447,,Urodasys sp. 114a.2,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.031435355,,Microstomum compositum,Animalia,Platyhelminthes,Rhabditophora,Macrostomida,Microstomidae,Microstomum,Microstomum compositum
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.055425494,,Trichocerca capucina,Animalia,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,Trichocerca capucina
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004963477,,Monogononta sp. R35_CoastL.2,,,,,,Monogononta,Monogononta sp. R35 CoastL
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.470703077,,invertebrate environmental sample,,,,,,,
Alaria,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.006617969,,invertebrate environmental sample.26,,,,,,,
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.002481739,,Ditylum brightwellii.1,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.001654492,,Pinnularia subanglica,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia subanglica
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.091824326,,Emiliania huxleyi,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,Emiliania huxleyi
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.658487959,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.002481739,,Dinobryon cylindricollarium,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,Dinobryon cylindricollarium
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.009099708,,Skeletonema potamos,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema potamos
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004136231,,Skeletonema marinoi,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema marinoi
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.008272462,,Thalassiosira punctigera,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira punctigera
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004963477,,Skeletonema menzelii.3,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.059561725,,Thalassionema nitzschioides,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.675860129,,Ditylum brightwellii.3,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.508756401,,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.011581447,,Urodasys sp. 114a.2,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.031435355,,Microstomum compositum,Animalia,Platyhelminthes,Rhabditophora,Macrostomida,Microstomidae,Microstomum,Microstomum compositum
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.055425494,,Trichocerca capucina,Animalia,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,Trichocerca capucina
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.004963477,,Monogononta sp. R35_CoastL.2,,,,,,Monogononta,Monogononta sp. R35 CoastL
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.470703077,,invertebrate environmental sample,,,,,,,
Saccharina,Pabay_30_6_22_1,Pabay,30_6_2022,30,6,2022,reads,60441.5,no,0.006617969,,invertebrate environmental sample.26,,,,,,,
Alaria,Pabay_30_6_22_2,Pabay,30_6_2022,30,6,2022,reads,1495,Hydrozoa,1.10367893,,Aglaophenia tubulifera.2,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia tubulifera
Alaria,Pabay_30_6_22_2,Pabay,30_6_2022,30,6,2022,reads,1495,Hydrozoa,0.568561873,,Forskalia tholoides,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,Forskalia,Forskalia tholoides
Saccharina,Pabay_30_6_22_2,Pabay,30_6_2022,30,6,2022,reads,1495,Hydrozoa,1.10367893,,Aglaophenia tubulifera.2,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia tubulifera
Saccharina,Pabay_30_6_22_2,Pabay,30_6_2022,30,6,2022,reads,1495,Hydrozoa,0.568561873,,Forskalia tholoides,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,Forskalia,Forskalia tholoides
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.0224709,,Minutocellus polymorphus.9,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.05168307,,Dimeregramma acutum.2,Chromista,Ochrophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Dimeregramma,Dimeregramma acutum
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.01348254,,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.01348254,,Urodasys sp. 114a.21,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.00449418,,Urodasys sp. 114a.27,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,5.244708103,,invertebrate environmental sample,,,,,,,
Alaria,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.087636511,,invertebrate environmental sample.1,,,,,,,
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.0224709,,Minutocellus polymorphus.9,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.05168307,,Dimeregramma acutum.2,Chromista,Ochrophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Dimeregramma,Dimeregramma acutum
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.01348254,,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.01348254,,Urodasys sp. 114a.21,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.00449418,,Urodasys sp. 114a.27,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,5.244708103,,invertebrate environmental sample,,,,,,,
Saccharina,Pabay_30_7_22_2,Pabay,30_7_2022,30,7,2022,reads,22251,no,0.087636511,,invertebrate environmental sample.1,,,,,,,
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Branchiopoda,0.162520315,,Evadne sp..1,Animalia,Arthropoda,Branchiopoda,Onychopoda,Podonidae,Evadne,Evadne sp.
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Branchiopoda,0.08376047,,Evadne sp..2,Animalia,Arthropoda,Branchiopoda,Onychopoda,Podonidae,Evadne,Evadne sp.
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Branchiopoda,0.162520315,,Evadne sp..1,Animalia,Arthropoda,Branchiopoda,Onychopoda,Podonidae,Evadne,Evadne sp.
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Branchiopoda,0.08376047,,Evadne sp..2,Animalia,Arthropoda,Branchiopoda,Onychopoda,Podonidae,Evadne,Evadne sp.
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.048756095,,Clytia sp. 2 AFC-2016,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia sp. 2 AFC-2016
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.118764846,,Garveia annulata,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Garveia,Garveia annulata
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.051256407,,Aglaophenia tubulifera.1,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia tubulifera
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.001250156,,Clytia sp. 2 AFC-2016.7,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia sp. 2 AFC-2016
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.048756095,,Clytia sp. 2 AFC-2016,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia sp. 2 AFC-2016
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.118764846,,Garveia annulata,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Garveia,Garveia annulata
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.051256407,,Aglaophenia tubulifera.1,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia tubulifera
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,Hydrozoa,0.001250156,,Clytia sp. 2 AFC-2016.7,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia sp. 2 AFC-2016
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.008751094,,Phaeocystis globosa.2,Chromista,Haptophyta,Coccolithophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis globosa
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,3.207900988,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.141267658,,Cyclotella cryptica.1,Chromista,Ochrophyta,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella cryptica
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.005000625,,Thalassiosira nordenskioeldii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.056257032,,Cyclotella cryptica.2,Chromista,Ochrophyta,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella cryptica
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.011251406,,Skeletonema potamos.1,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema potamos
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,3.680460058,,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.301287661,,Ditylum brightwellii.3,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,1.512689086,,Minutocellus polymorphus.8,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.758844856,,Minutocellus polymorphus.10,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.283785473,,Minutocellus polymorphus.11,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.688836105,,Minutocellus polymorphus.12,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.198774847,,Minutocellus polymorphus.15,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.128766096,,invertebrate environmental sample,,,,,,,
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,9.82247781,,invertebrate environmental sample.1,,,,,,,
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.008751094,,invertebrate environmental sample.6,,,,,,,
Alaria,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.036254532,,invertebrate environmental sample.10,,,,,,,
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.008751094,,Phaeocystis globosa.2,Chromista,Haptophyta,Coccolithophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis globosa
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,3.207900988,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.141267658,,Cyclotella cryptica.1,Chromista,Ochrophyta,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella cryptica
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.005000625,,Thalassiosira nordenskioeldii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.056257032,,Cyclotella cryptica.2,Chromista,Ochrophyta,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella cryptica
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.011251406,,Skeletonema potamos.1,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema potamos
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,3.680460058,,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.301287661,,Ditylum brightwellii.3,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,1.512689086,,Minutocellus polymorphus.8,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.758844856,,Minutocellus polymorphus.10,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.283785473,,Minutocellus polymorphus.11,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.688836105,,Minutocellus polymorphus.12,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.198774847,,Minutocellus polymorphus.15,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.128766096,,invertebrate environmental sample,,,,,,,
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,9.82247781,,invertebrate environmental sample.1,,,,,,,
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.008751094,,invertebrate environmental sample.6,,,,,,,
Saccharina,Pabay_30_7_22_3,Pabay,30_7_2022,30,7,2022,reads,39995,no,0.036254532,,invertebrate environmental sample.10,,,,,,,
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Copepoda,0.076779966,,Ectinosomatidae sp. SR-2019,Animalia,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Ectinosomatidae,Ectinosomatidae sp. SR-2019
Saccharina,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Copepoda,0.076779966,,Ectinosomatidae sp. SR-2019,Animalia,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Ectinosomatidae,Ectinosomatidae sp. SR-2019
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Gastropoda,0.212621445,,Burnupia sp. UGSB 25228,Animalia,Mollusca,Gastropoda,Hygrophila,Planorbidae,Burnupia,Burnupia sp. UGSB 25228
Saccharina,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Gastropoda,0.212621445,,Burnupia sp. UGSB 25228,Animalia,Mollusca,Gastropoda,Hygrophila,Planorbidae,Burnupia,Burnupia sp. UGSB 25228
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Hydrozoa,0.410477512,,Clytia sp. 2 AFC-2016,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia sp. 2 AFC-2016
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Hydrozoa,0.197856067,,Apatizanclea divergens,Animalia,Cnidaria,Hydrozoa,Leptothecata,Zancleidae,Apatizanclea,Apatizanclea divergens
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Hydrozoa,0.067920739,,Obelia dichotoma.2,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia dichotoma
Saccharina,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Hydrozoa,0.410477512,,Clytia sp. 2 AFC-2016,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia sp. 2 AFC-2016
Saccharina,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Hydrozoa,0.197856067,,Apatizanclea divergens,Animalia,Cnidaria,Hydrozoa,Leptothecata,Zancleidae,Apatizanclea,Apatizanclea divergens
Saccharina,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Hydrozoa,0.067920739,,Obelia dichotoma.2,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia dichotoma
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Malacostraca,0.044296134,,Jassa herdmani,Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa,Jassa herdmani
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Malacostraca,0.191949916,,Aora gracilis,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aora,Aora gracilis
Saccharina,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Malacostraca,0.044296134,,Jassa herdmani,Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa,Jassa herdmani
Saccharina,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,Malacostraca,0.191949916,,Aora gracilis,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aora,Aora gracilis
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,no,0.044296134,,Emiliania huxleyi.1,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,Emiliania huxleyi
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,no,0.307119865,,Chaetoceros tenuissimus,Chromista,Ochrophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,no,0.171278386,,Guinardia delicatula,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia delicatula
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,no,0.109263798,,Guinardia delicatula.2,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia delicatula
Alaria,Pabay_7_5_22_1,Pabay,7_5_2022,7,5,2022,reads,16931.5,no,0.109263798,,Guinardia striata,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia striata
