"","seaweed","sample_code","site","date","day","month","year","sample_type","total_zooplankton","taxa","abundance","taxa_key"
"1730","Saccharina","Pabay_7_5_22_3","Pabay","7_5_2022",7,5,2022,"zooplankton",7591,"obelia",17,"obelia"
"1731","Saccharina","Pabay_7_5_22_3","Pabay","7_5_2022",7,5,2022,"zooplankton",7591,"podon",17,"podon"
"1732","Saccharina","Pabay_7_5_22_3","Pabay","7_5_2022",7,5,2022,"zooplankton",7591,"sabellariidae",51,"sabellariidae"
"1733","Saccharina","Pabay_7_5_22_3","Pabay","7_5_2022",7,5,2022,"zooplankton",7591,"total_balanoida",34,"total_balanoida"
"1734","Saccharina","Pabay_7_5_22_3","Pabay","7_5_2022",7,5,2022,"zooplankton",7591,"total_brachiopoda",2156,"total_brachiopoda"
"1735","Saccharina","Pabay_7_5_22_3","Pabay","7_5_2022",7,5,2022,"zooplankton",7591,"total_copepoda",4380,"total_copepoda"
"1736","Saccharina","Pabay_7_5_22_3","Pabay","7_5_2022",7,5,2022,"zooplankton",7591,"total_hydrozoa",17,"total_hydrozoa"
"1737","Saccharina","Pabay_7_5_22_3","Pabay","7_5_2022",7,5,2022,"zooplankton",7591,"total_malacostraca",458,"total_malacostraca"
"1738","Saccharina","Pabay_7_5_22_3","Pabay","7_5_2022",7,5,2022,"zooplankton",7591,"total_polychaeta",51,"total_polychaeta"
"1739","Alaria","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"bivalvia",2,"bivalvia"
"1740","Alaria","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"copepod_nauplii",17,"copepod_nauplii"
"1741","Alaria","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"copepods",68,"copepods"
"1742","Alaria","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"gastropoda",34,"gastropoda"
"1743","Alaria","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"holoplankton",85,"holoplankton"
"1744","Alaria","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"meroplankton",70,"meroplankton"
"1745","Alaria","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"sabellariidae",34,"sabellariidae"
"1746","Alaria","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"total_copepoda",85,"total_copepoda"
"1747","Alaria","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"total_polychaeta",34,"total_polychaeta"
"1748","Saccharina","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"bivalvia",2,"bivalvia"
"1749","Saccharina","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"copepod_nauplii",17,"copepod_nauplii"
"1750","Saccharina","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"copepods",68,"copepods"
"1751","Saccharina","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"gastropoda",34,"gastropoda"
"1752","Saccharina","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"holoplankton",85,"holoplankton"
"1753","Saccharina","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"meroplankton",70,"meroplankton"
"1754","Saccharina","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"sabellariidae",34,"sabellariidae"
"1755","Saccharina","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"total_copepoda",85,"total_copepoda"
"1756","Saccharina","Pabay_8_2_22_1","Pabay","8_2_2022",8,2,2022,"zooplankton",155,"total_polychaeta",34,"total_polychaeta"
"1757","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"bivalvia",136,"bivalvia"
"1758","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"bryozoa",17,"bryozoa"
"1759","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"copepod_nauplii",119,"copepod_nauplii"
"1760","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"copepods",373,"copepods"
"1761","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"gastropoda",34,"gastropoda"
"1762","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"holoplankton",526,"holoplankton"
"1763","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"meroplankton",323,"meroplankton"
"1764","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"mp_fragments",2,"mp_fragments"
"1765","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"other_polychaetae_larvae",102,"other_polychaetae_larvae"
"1766","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"sabellariidae",34,"sabellariidae"
"1767","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"total_balanoida",34,"total_balanoida"
"1768","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"total_copepoda",492,"total_copepoda"
"1769","Alaria","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"total_polychaeta",136,"total_polychaeta"
"1770","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"bivalvia",136,"bivalvia"
"1771","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"bryozoa",17,"bryozoa"
"1772","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"copepod_nauplii",119,"copepod_nauplii"
"1773","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"copepods",373,"copepods"
"1774","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"gastropoda",34,"gastropoda"
"1775","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"holoplankton",526,"holoplankton"
"1776","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"meroplankton",323,"meroplankton"
"1777","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"mp_fragments",2,"mp_fragments"
"1778","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"other_polychaetae_larvae",102,"other_polychaetae_larvae"
"1779","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"sabellariidae",34,"sabellariidae"
"1780","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"total_balanoida",34,"total_balanoida"
"1781","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"total_copepoda",492,"total_copepoda"
"1782","Saccharina","Pabay_8_2_22_2","Pabay","8_2_2022",8,2,2022,"zooplankton",849,"total_polychaeta",136,"total_polychaeta"
"1783","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"bivalvia",85,"bivalvia"
"1784","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"copepod_nauplii",289,"copepod_nauplii"
"1785","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"copepods",221,"copepods"
"1786","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"fish_egg",17,"fish_egg"
"1787","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"gastropoda",68,"gastropoda"
"1788","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"holoplankton",530,"holoplankton"
"1789","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"meroplankton",189,"meroplankton"
"1790","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"microfibers",2,"microfibers"
"1791","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"sabellariidae",34,"sabellariidae"
"1792","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"total_balanoida",2,"total_balanoida"
"1793","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"total_copepoda",509,"total_copepoda"
"1794","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"total_malacostraca",2,"total_malacostraca"
"1795","Alaria","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"total_polychaeta",34,"total_polychaeta"
"1796","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"bivalvia",85,"bivalvia"
"1797","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"copepod_nauplii",289,"copepod_nauplii"
"1798","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"copepods",221,"copepods"
"1799","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"fish_egg",17,"fish_egg"
"1800","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"gastropoda",68,"gastropoda"
"1801","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"holoplankton",530,"holoplankton"
"1802","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"meroplankton",189,"meroplankton"
"1803","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"microfibers",2,"microfibers"
"1804","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"sabellariidae",34,"sabellariidae"
"1805","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"total_balanoida",2,"total_balanoida"
"1806","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"total_copepoda",509,"total_copepoda"
"1807","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"total_malacostraca",2,"total_malacostraca"
"1808","Saccharina","Pabay_8_2_22_3","Pabay","8_2_2022",8,2,2022,"zooplankton",719,"total_polychaeta",34,"total_polychaeta"
"1809","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"bivalvia",289,"bivalvia"
"1810","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"bryozoa",17,"bryozoa"
"1811","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"copepod_nauplii",136,"copepod_nauplii"
"1812","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"copepods",187,"copepods"
"1813","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"decapoda_larvae",2,"decapoda_larvae"
"1814","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"evadne",2,"evadne"
"1815","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"fish_egg",2,"fish_egg"
"1816","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"gastropoda",85,"gastropoda"
"1817","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"holoplankton",2568,"holoplankton"
"1818","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"meroplankton",613,"meroplankton"
"1819","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"other_polychaetae_larvae",17,"other_polychaetae_larvae"
"1820","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"sabellariidae",204,"sabellariidae"
"1821","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"total_balanoida",2241,"total_balanoida"
"1822","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"total_brachiopoda",2,"total_brachiopoda"
"1823","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"total_copepoda",323,"total_copepoda"
"1824","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"total_malacostraca",2,"total_malacostraca"
"1825","Alaria","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"total_polychaeta",221,"total_polychaeta"
"1826","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"bivalvia",289,"bivalvia"
"1827","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"bryozoa",17,"bryozoa"
"1828","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"copepod_nauplii",136,"copepod_nauplii"
"1829","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"copepods",187,"copepods"
"1830","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"decapoda_larvae",2,"decapoda_larvae"
"1831","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"evadne",2,"evadne"
"1832","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"fish_egg",2,"fish_egg"
"1833","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"gastropoda",85,"gastropoda"
"1834","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"holoplankton",2568,"holoplankton"
"1835","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"meroplankton",613,"meroplankton"
"1836","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"other_polychaetae_larvae",17,"other_polychaetae_larvae"
"1837","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"sabellariidae",204,"sabellariidae"
"1838","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"total_balanoida",2241,"total_balanoida"
"1839","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"total_brachiopoda",2,"total_brachiopoda"
"1840","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"total_copepoda",323,"total_copepoda"
"1841","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"total_malacostraca",2,"total_malacostraca"
"1842","Saccharina","Pabay_8_3_22_1","Pabay","8_3_2022",8,3,2022,"zooplankton",3181,"total_polychaeta",221,"total_polychaeta"
"1843","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"bivalvia",204,"bivalvia"
"1844","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"bryozoa",34,"bryozoa"
"1845","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"copepod_nauplii",340,"copepod_nauplii"
"1846","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"copepods",441,"copepods"
"1847","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"evadne",2,"evadne"
"1848","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"gastropoda",136,"gastropoda"
"1849","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"holoplankton",4399,"holoplankton"
"1850","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"meroplankton",645,"meroplankton"
"1851","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"microfibers",2,"microfibers"
"1852","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"sabellariidae",255,"sabellariidae"
"1853","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"sea_urchin_larvae",17,"sea_urchin_larvae"
"1854","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"total_balanoida",3616,"total_balanoida"
"1855","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"total_brachiopoda",2,"total_brachiopoda"
"1856","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"total_copepoda",781,"total_copepoda"
"1857","Alaria","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"total_polychaeta",255,"total_polychaeta"
"1858","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"bivalvia",204,"bivalvia"
"1859","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"bryozoa",34,"bryozoa"
"1860","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"copepod_nauplii",340,"copepod_nauplii"
"1861","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"copepods",441,"copepods"
"1862","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"evadne",2,"evadne"
"1863","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"gastropoda",136,"gastropoda"
"1864","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"holoplankton",4399,"holoplankton"
"1865","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"meroplankton",645,"meroplankton"
"1866","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"microfibers",2,"microfibers"
"1867","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"sabellariidae",255,"sabellariidae"
"1868","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"sea_urchin_larvae",17,"sea_urchin_larvae"
"1869","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"total_balanoida",3616,"total_balanoida"
"1870","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"total_brachiopoda",2,"total_brachiopoda"
"1871","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"total_copepoda",781,"total_copepoda"
"1872","Saccharina","Pabay_8_3_22_2","Pabay","8_3_2022",8,3,2022,"zooplankton",5044,"total_polychaeta",255,"total_polychaeta"
"1873","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"bivalvia",34,"bivalvia"
"1874","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"bryozoa",51,"bryozoa"
"1875","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"copepod_nauplii",51,"copepod_nauplii"
"1876","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"copepods",204,"copepods"
"1877","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"decapoda_larvae",2,"decapoda_larvae"
"1878","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"evadne",2,"evadne"
"1879","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"fish_egg",17,"fish_egg"
"1880","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"gastropoda",102,"gastropoda"
"1881","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"holoplankton",6232,"holoplankton"
"1882","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"meroplankton",278,"meroplankton"
"1883","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"obelia",2,"obelia"
"1884","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"other_polychaetae_larvae",2,"other_polychaetae_larvae"
"1885","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"sabellariidae",85,"sabellariidae"
"1886","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_balanoida",5959,"total_balanoida"
"1887","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_brachiopoda",2,"total_brachiopoda"
"1888","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_copepoda",255,"total_copepoda"
"1889","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_hydrozoa",2,"total_hydrozoa"
"1890","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_malacostraca",2,"total_malacostraca"
"1891","Alaria","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_polychaeta",87,"total_polychaeta"
"1892","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"bivalvia",34,"bivalvia"
"1893","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"bryozoa",51,"bryozoa"
"1894","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"copepod_nauplii",51,"copepod_nauplii"
"1895","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"copepods",204,"copepods"
"1896","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"decapoda_larvae",2,"decapoda_larvae"
"1897","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"evadne",2,"evadne"
"1898","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"fish_egg",17,"fish_egg"
"1899","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"gastropoda",102,"gastropoda"
"1900","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"holoplankton",6232,"holoplankton"
"1901","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"meroplankton",278,"meroplankton"
"1902","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"obelia",2,"obelia"
"1903","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"other_polychaetae_larvae",2,"other_polychaetae_larvae"
"1904","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"sabellariidae",85,"sabellariidae"
"1905","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_balanoida",5959,"total_balanoida"
"1906","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_brachiopoda",2,"total_brachiopoda"
"1907","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_copepoda",255,"total_copepoda"
"1908","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_hydrozoa",2,"total_hydrozoa"
"1909","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_malacostraca",2,"total_malacostraca"
"1910","Saccharina","Pabay_8_3_22_3","Pabay","8_3_2022",8,3,2022,"zooplankton",6510,"total_polychaeta",87,"total_polychaeta"
"1911","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"bivalvia",1833,"bivalvia"
"1912","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"copepod_nauplii",6112,"copepod_nauplii"
"1913","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"copepods",1833,"copepods"
"1914","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"evadne",25,"evadne"
"1915","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"gastropoda",127,"gastropoda"
"1916","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"holoplankton",8174,"holoplankton"
"1917","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"meroplankton",1963,"meroplankton"
"1918","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"microfibers",25,"microfibers"
"1919","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"mp_fragments",2,"mp_fragments"
"1920","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"ophiura_larvae",2,"ophiura_larvae"
"1921","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"sabellariidae",2,"sabellariidae"
"1922","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"total_brachiopoda",25,"total_brachiopoda"
"1923","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"total_copepoda",7945,"total_copepoda"
"1924","Alaria","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"total_polychaeta",2,"total_polychaeta"
"1925","Saccharina","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"bivalvia",1833,"bivalvia"
"1926","Saccharina","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"copepod_nauplii",6112,"copepod_nauplii"
"1927","Saccharina","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"copepods",1833,"copepods"
"1928","Saccharina","Scalpay_15_6_21_1","Scalpay","15_6_2021",15,6,2021,"zooplankton",10137,"evadne",25,"evadne"
