"","Seaweed","Sample_code","Site","Location","Station_no","Date","Day","Month","Year","Notes on blades","Sample no","Total_Zooplankton","total reads","Total_Phytoplankton","taxa","abundance","sample_type"
"22906","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Obelia dichotoma...313",0,"eDNA"
"22907","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Ectopleura larynx",0,"eDNA"
"22908","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Clytia sp. 2 AFC-2016...315",0,"eDNA"
"22909","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Siphonophorae sp. NHM_339...316",0,"eDNA"
"22910","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Apatizanclea divergens",0,"eDNA"
"22911","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Mitrocomella brownei",0,"eDNA"
"22912","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Obelia bidentata...319",0,"eDNA"
"22913","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Orthopyxis crenata",0,"eDNA"
"22914","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Clytia sp. 1 SL-2013...321",0,"eDNA"
"22915","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Siphonophorae sp. NHM_339...322",0,"eDNA"
"22916","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Lanice conchilega...323",0,"eDNA"
"22917","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Clytia sp. 2 AFC-2016...324",0,"eDNA"
"22918","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Obelia sp. 3 SL-2013",0,"eDNA"
"22919","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Siphonophorae sp. NHM_339...326",0,"eDNA"
"22920","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Obelia sp. MZUSP 3356",0,"eDNA"
"22921","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Aglaophenia tubulifera...328",0,"eDNA"
"22922","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Halecium sp. BMOO-08734",0,"eDNA"
"22923","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Aglaophenia tubulifera...330",0,"eDNA"
"22924","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Bougainvillia muscus...331",0,"eDNA"
"22925","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Coryne pintneri...332",0,"eDNA"
"22926","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Sarsia tubulosa...333",0,"eDNA"
"22927","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Lanice conchilega...334",0,"eDNA"
"22928","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Obelia dichotoma...335",0,"eDNA"
"22929","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Apolemia sp....336",0,"eDNA"
"22930","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Sarsia tubulosa...337",0,"eDNA"
"22931","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Eutima mira",0,"eDNA"
"22932","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Aglaophenia pluma...339",0,"eDNA"
"22933","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Bougainvillia muscus...340",0,"eDNA"
"22934","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Dynamena pumila",0,"eDNA"
"22935","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Forskalia tholoides",0,"eDNA"
"22936","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Rhizorhagium arenosum",0,"eDNA"
"22937","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Obelia dichotoma...344",0,"eDNA"
"22938","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Trichobranchus glacialis",0,"eDNA"
"22939","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Bougainvillia muscus...346",0,"eDNA"
"22940","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Clytia sp. 1 SL-2013...347",0,"eDNA"
"22941","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Clytia sp. 2 AFC-2016...348",0,"eDNA"
"22942","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Liriope tetraphylla",0,"eDNA"
"22943","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Clytia sp. 1 SL-2013...350",0,"eDNA"
"22944","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Clytia sp. 1 SL-2013...351",0,"eDNA"
"22945","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Clytia sp. 2 AFC-2016...352",0,"eDNA"
"22946","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Bougainvillia muscus...353",0,"eDNA"
"22947","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Clytia sp. 1 SL-2013...354",0,"eDNA"
"22948","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Coryne pintneri...355",0,"eDNA"
"22949","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Lanice conchilega...356",0,"eDNA"
"22950","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Tiaropsis multicirrata",0,"eDNA"
"22951","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Obelia bidentata...358",0,"eDNA"
"22952","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Eucheilota maculata",0,"eDNA"
"22953","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Apolemia sp. 3 CWD-2005",0,"eDNA"
"22954","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Clytia sp. 2 AFC-2016...361",0,"eDNA"
"22955","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Botrynema brucei",0,"eDNA"
"22956","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Praya dubia",0,"eDNA"
"22957","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Clytia sp. 2 AFC-2016...364",0,"eDNA"
"22958","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Pennaria disticha...365",0,"eDNA"
"22959","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Cassiopea xamachana...366",0,"eDNA"
"22960","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Malacoceros cf. fuliginosus ZMBN 130837",0,"eDNA"
"22961","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Aurelia sp. 11 sensu Dawson et al. (2005)...368",0,"eDNA"
"22962","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Cassiopea xamachana...369",0,"eDNA"
"22963","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Cassiopea xamachana...370",0,"eDNA"
"22964","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Aurelia aurita",0,"eDNA"
"22965","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Cassiopea sp. PGNIMCP...372",0,"eDNA"
"22966","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Cassiopea sp. PGNIMCP...373",0,"eDNA"
"22967","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Cassiopea xamachana...374",0,"eDNA"
"22968","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Aurelia sp. 11 sensu Dawson et al. (2005)...375",0,"eDNA"
"22969","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Cassiopea xamachana...376",0,"eDNA"
"22970","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Asterias rubens...377",0,"eDNA"
"22971","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Dasybranchus sp. DH1...378",0,"eDNA"
"22972","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Asterias rubens...379",0,"eDNA"
"22973","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Asterias rubens...380",0,"eDNA"
"22974","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Asterias rubens...381",0,"eDNA"
"22975","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Nesometra sp. i GP-2023",0,"eDNA"
"22976","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Psathyrometra cf. fragilis",0,"eDNA"
"22977","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Endoxocrinus parrae",0,"eDNA"
"22978","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Temnopleurus toreumaticus",0,"eDNA"
"22979","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Psammechinus miliaris",0,"eDNA"
"22980","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Amphiura filiformis",0,"eDNA"
"22981","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Ophiothrix fragilis",0,"eDNA"
"22982","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Amynthas sp. EWBC-3",0,"eDNA"
"22983","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Travisia pupa",0,"eDNA"
"22984","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...391",0,"eDNA"
"22985","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...392",0,"eDNA"
"22986","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...393",0,"eDNA"
"22987","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...394",0,"eDNA"
"22988","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...395",0,"eDNA"
"22989","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...396",0,"eDNA"
"22990","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...397",0,"eDNA"
"22991","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...398",0,"eDNA"
"22992","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Chaetonotus aff. gelidus MK-2019",0,"eDNA"
"22993","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...400",0,"eDNA"
"22994","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Nonparahalosydna pleiolepis",0,"eDNA"
"22995","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...402",0,"eDNA"
"22996","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...403",0,"eDNA"
"22997","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...404",0,"eDNA"
"22998","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...405",0,"eDNA"
"22999","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Chaetonotus cf. oculiefer MK-2019",0,"eDNA"
"23000","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...407",0,"eDNA"
"23001","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...408",0,"eDNA"
"23002","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...409",0,"eDNA"
"23003","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...410",0,"eDNA"
"23004","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...411",0,"eDNA"
"23005","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Evadne sp....412",0,"eDNA"
"23006","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...413",0,"eDNA"
"23007","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...414",0,"eDNA"
"23008","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...415",0,"eDNA"
"23009","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...416",0,"eDNA"
"23010","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...417",0,"eDNA"
"23011","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...418",0,"eDNA"
"23012","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...419",0,"eDNA"
"23013","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...420",0,"eDNA"
"23014","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...421",0,"eDNA"
"23015","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...422",0,"eDNA"
"23016","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Evadne sp....423",0,"eDNA"
"23017","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Urodasys sp. 114a...424",0,"eDNA"
"23018","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Musculus sp. CROBB104...425",0,"eDNA"
"23019","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Dosinia exoleta",0,"eDNA"
"23020","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Mytilus edulis",0,"eDNA"
"23021","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Kurtiella bidentata",0,"eDNA"
"23022","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Mytilus edulis complex sp. DC-2011",0,"eDNA"
"23023","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Montacutona sigalionidcola...430",0,"eDNA"
"23024","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Dosinia lupinus",0,"eDNA"
"23025","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Montacutona sigalionidcola...432",0,"eDNA"
"23026","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Musculus sp. CROBB104...433",0,"eDNA"
"23027","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Evadne sp....434",0,"eDNA"
"23028","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Doto coronata...435",0,"eDNA"
"23029","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Lacuna vincta...436",0,"eDNA"
"23030","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Steromphala cineraria",0,"eDNA"
"23031","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Rissoa guernei...438",0,"eDNA"
"23032","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Mitrella moleculina...439",0,"eDNA"
"23033","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Rissoa guernei...440",0,"eDNA"
"23034","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Burnupia sp. UGSB 25228",0,"eDNA"
"23035","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Limapontia capitata",0,"eDNA"
"23036","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Siphonaria pectinata",0,"eDNA"
"23037","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Assiminea grayana",0,"eDNA"
"23038","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Hyleoglomeris sp....445",0,"eDNA"
"23039","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Glyptophysa sp. 11 PGA-2018",0,"eDNA"
"23040","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Atlanta ariejansseni",0,"eDNA"
"23041","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Lacuna vincta...448",0,"eDNA"
"23042","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Placida dendritica...449",0,"eDNA"
"23043","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Lacuna vincta...450",0,"eDNA"
"23044","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Peringia ulvae",0,"eDNA"
"23045","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Stenophysa marmorata",0,"eDNA"
"23046","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Ercolania sp. KH-2011...453",0,"eDNA"
"23047","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Antarctoneptunea aurora",0,"eDNA"
"23048","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Doto coronata...455",0,"eDNA"
"23049","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Antichiropus sp. DIP147",0,"eDNA"
"23050","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Mitrella moleculina...457",0,"eDNA"
"23051","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Doto coronata...458",0,"eDNA"
"23052","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Placida dendritica...459",0,"eDNA"
"23053","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Mitrella moleculina...460",0,"eDNA"
"23054","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Segmentina nitida",0,"eDNA"
"23055","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Therasia thaisa",0,"eDNA"
"23056","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Neritina canalis",0,"eDNA"
"23057","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Sconsia sp. MNHN-IM-2013-61442",0,"eDNA"
"23058","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Bulinus nasutus",0,"eDNA"
"23059","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Ercolania sp. KH-2011...466",0,"eDNA"
"23060","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Hyleoglomeris sp....467",0,"eDNA"
"23061","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Megalovalvata piligera",0,"eDNA"
"23062","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Chromadoridae sp. 09PROBE-01551",0,"eDNA"
"23063","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Bursaphelenchus cocophilus",0,"eDNA"
"23064","Saccharina","Pabay_30_10_21_2","Pabay","NW",2,"30_10_2021",30,10,2021,NA,3,3618,1226.5,7855,"Monostilifera sp....471",0,"eDNA"
